patch_idx,height_difference,mean_z,max_z,std_z,range_z,ds_magnitude,modified_ds_magnitude,local_shape_ds_magnitude
31,5.9325511875117195e-06,-0.046894629423886044,-0.04686798155307769,2.6012880423545213e-05,5.204603075982528e-05,1.9835815264619758,1.983581526461975,2.4232375121484377
32,5.880113378199598e-06,-0.04689463733168465,-0.04686798900365829,2.601264369016224e-05,5.204865438156875e-05,1.9871950101111036,1.9871950101111036,2.4109345103026993
33,5.672239385239023e-06,-0.04689381214365225,-0.04686799645423889,2.601969862854252e-05,5.2049234589165994e-05,1.9859331057701135,1.9859331057701133,2.396617646307482
34,5.463877144935274e-06,-0.04689381995092886,-0.04686800390481948,2.601930704793841e-05,5.204879412195468e-05,1.9878266411749126,1.987826641174913,2.404272428463293
35,5.360270913935663e-06,-0.04689382761828597,-0.04686801135540008,2.6019680615353627e-05,5.204830180183945e-05,1.9847934289462579,1.9847934289462583,2.416165513631526
36,6.188407543243221e-06,-0.04689300335934873,-0.04686801880598068,2.5999425330489805e-05,5.20497560501168e-05,1.9853278371859255,1.9853278371859255,2.414697057445653
37,5.879302172251775e-06,-0.04689467634288722,-0.04686802625656128,2.6012717006885113e-05,5.20497560501168e-05,1.9802433939312527,1.9802433939312523,2.412274279513257
38,6.241321006889008e-06,-0.046895100747729755,-0.04686803743243217,2.5999620032416526e-05,5.204603075982528e-05,1.9906610624106063,1.9906610624106063,2.4145436854153988
39,6.612338513272995e-06,-0.046893026581811485,-0.046868044579036136,2.599971555099788e-05,5.204633473645387e-05,1.9963663814812769,1.9963663814812773,2.417577718917257
40,6.362415047000161e-06,-0.04689495783735147,-0.046867892392586014,2.599958027998546e-05,5.2049258549784205e-05,1.9850489226985295,1.9850489226985286,2.4059338786832436
41,5.930627491984198e-06,-0.04689454874450516,-0.04686789959669113,2.6012854785232577e-05,5.2049075727853e-05,1.9890427460558975,1.9890427460558975,2.4257499889344376
42,6.293510463747533e-06,-0.04689289155442309,-0.04686790704727173,2.5999552423312206e-05,5.20497560501168e-05,1.9821635247537617,1.9821635247537615,2.4173514192853243
43,6.500449144954814e-06,-0.04689498068446147,-0.046867914497852325,2.599934793631393e-05,5.204975605010986e-05,1.978440640716402,1.9784406407164026,2.408072808544755
44,5.256805932577225e-06,-0.0468937399937774,-0.0468679249604657,2.6019669256938164e-05,5.204674401733389e-05,1.9811904720191527,1.9811904720191529,2.4198981826614165
45,6.1370393687678425e-06,-0.046892915603911706,-0.04686793312430382,2.5999518903263202e-05,5.204603075981834e-05,1.984044084781978,1.9840440847819785,2.4074249680556177
46,5.410936791469015e-06,-0.04689375558995833,-0.04686794057488441,2.601953847026443e-05,5.204603075982528e-05,1.9870567439449869,1.9870567439449869,2.4116203765008724
47,5.776036263026344e-06,-0.046893347377605456,-0.04686794752764149,2.601271240967544e-05,5.2049471189780094e-05,1.9798518683316333,1.9798518683316324,2.400969028366791
48,6.551872734208494e-06,-0.04689502029384758,-0.0468679554760456,2.599956128857096e-05,5.20497560501168e-05,1.9863992686659049,1.9863992686659053,2.4111447533471018
49,5.41180579047188e-06,-0.04689419611801331,-0.04686796357664544,2.601957208525493e-05,5.204910603087698e-05,1.9793165431399684,1.9793165431399689,2.404885374666359
50,5.929877370843642e-06,-0.04689295490487763,-0.046867971244524756,2.5999665166160267e-05,5.2048888732156295e-05,1.9853236335373967,1.9853236335373965,2.4151738166070524
51,6.757890507604456e-06,-0.0468925469487103,-0.04686797883336908,2.597952018973245e-05,5.204875046842944e-05,1.9895197660426398,1.98951976604264,2.4231262884261167
52,5.8790654251106644e-06,-0.04689463659311994,-0.04686798744884096,2.6012641186931756e-05,5.2049711392103404e-05,1.9831817969044594,1.9831817969044592,2.4112762757539343
53,6.087562647760329e-06,-0.046893395527396915,-0.04686799645423889,2.6012908254933147e-05,5.204889731790646e-05,1.9782725105713133,1.9782725105713133,2.404977891669247
54,6.0871031300033185e-06,-0.046894652375759134,-0.04686800390481948,2.6012659281533064e-05,5.2048609799376644e-05,1.987884510010198,1.987884510010198,2.3931437910392765
55,5.6191178998675675e-06,-0.04689341130758344,-0.046868011355400085,2.6012919097991817e-05,5.2048505015049595e-05,1.9889609706715066,1.9889609706715061,2.413935314623991
56,5.620495703825453e-06,-0.04689425229084875,-0.04686801880598068,2.6019570308286923e-05,5.204975605010986e-05,1.9868527771974094,1.986852777197409,2.4170004987204994
57,5.41262935849505e-06,-0.04689384359027998,-0.04686802625656128,2.6019438916815195e-05,5.204975605010986e-05,1.9788625010931806,1.9788625010931795,2.414761100696029
58,5.412928933146945e-06,-0.04689426820966068,-0.04686803734574932,2.601957124495325e-05,5.204611744267368e-05,1.9837654282996031,1.983765428299603,2.4012787017044626
59,5.874834308281254e-06,-0.0468946920455361,-0.046868044883012765,2.601292370604606e-05,5.204603075982528e-05,1.984609942487997,1.9846099424879977,2.4044583637191126
60,6.2908617015249445e-06,-0.04689329262895706,-0.04686789221422493,2.601282503714046e-05,5.2049687935706856e-05,1.9812697955553127,1.981269795555312,2.410067287198496
61,5.568353731458931e-06,-0.046893716519615464,-0.04686790000875221,2.6019693809848423e-05,5.20493439890371e-05,1.9844833217215154,1.984483321721515,2.4188841807075825
62,6.397242620780523e-06,-0.046894973738517955,-0.046867907802839365,2.5999696884093166e-05,5.204900048248057e-05,1.9842053650201938,1.9842053650201938,2.414919547413705
63,6.344386293273933e-06,-0.046892900256067266,-0.04686791582132041,2.5999224032581362e-05,5.2049237192715314e-05,1.9845416117126904,1.9845416117126913,2.407549049502183
64,5.516490277595778e-06,-0.04689415687050434,-0.046867925673723214,2.6019481732966265e-05,5.2047286982687124e-05,1.9820163774580066,1.9820163774580062,2.405402787802185
65,5.983490320115499e-06,-0.04689458140764589,-0.04686793312430381,2.601298767144378e-05,5.2047597287642466e-05,1.9781800107303247,1.9781800107303247,2.4140136901705613
66,5.566656019198717e-06,-0.04689334039655121,-0.04686794057488441,2.60128385452154e-05,5.20484248134126e-05,1.9876214098051852,1.9876214098051856,2.427967245608714
67,6.240239405730249e-06,-0.046892932153574464,-0.04686794802546501,2.5999633221938303e-05,5.204975605010986e-05,1.9840868490570338,1.984086849057034,2.4004948204929435
68,5.5681974592180344e-06,-0.046893772558779634,-0.04686795547604561,2.6019512624587604e-05,5.20497560501168e-05,1.9838421717835706,1.98384217178357,2.3991979573988007
69,5.256957497885651e-06,-0.04689419713828424,-0.04686796550958654,2.6019439941636333e-05,5.204717308978507e-05,1.9891537889175186,1.9891537889175186,2.4102908697876506
70,5.6204166080349915e-06,-0.0468942044313889,-0.04686797349171379,2.6019732028146016e-05,5.2046641543131156e-05,1.9810777207744028,1.9810777207744028,2.4150176671823944
71,6.6532228166850166e-06,-0.046892547182788145,-0.04686797986501353,2.5979732193517784e-05,5.2047718823985956e-05,1.9770368696689353,1.9770368696689355,2.4222982920559
72,6.500749707956788e-06,-0.046895052776562786,-0.04686798702195442,2.5999319463744425e-05,5.205003348445619e-05,1.9926201916108754,1.992620191610876,2.416380802341261
73,6.344751627665713e-06,-0.046895060927495215,-0.04686799645423889,2.599982319510241e-05,5.2048357415637736e-05,1.9877400266085345,1.9877400266085345,2.406852973215182
74,6.757278150233608e-06,-0.04689257090699031,-0.04686800390481949,2.5979331294625617e-05,5.204833279630339e-05,1.9856341418071217,1.985634141807122,2.408337240748998
75,5.5159513295617465e-06,-0.04689424405355059,-0.046868011355400085,2.6019585394677854e-05,5.2048787939490415e-05,1.9862380203109045,1.986238020310904,2.415829590992965
76,5.464238202240509e-06,-0.04689425217759728,-0.04686801880598068,2.6019791286120953e-05,5.204975605010986e-05,1.9856660510522028,1.9856660510522022,2.4233674127343985
77,5.6717576226408984e-06,-0.046893427224119454,-0.04686802625656127,2.6012821440281407e-05,5.20497560501168e-05,1.9844443173523238,1.984444317352323,2.409628586009137
78,5.827399844269054e-06,-0.04689343518436878,-0.04686803673751169,2.6012891846479145e-05,5.204672568030061e-05,1.9812156310915672,1.9812156310915665,2.4063929594608555
79,5.4591713701522485e-06,-0.04689427547080179,-0.046868044271909985,2.6019461119947096e-05,5.204664186259783e-05,1.9879858617994768,1.9879858617994768,2.405356791404481
80,5.4507034526968654e-06,-0.046894125257749136,-0.04686789222085059,2.6019662138215327e-05,5.20496813100485e-05,1.9903505043776633,1.9903505043776626,2.400158333064014
81,5.879105359376891e-06,-0.04689454918639475,-0.04686790046104425,2.601295934825848e-05,5.2048891696999944e-05,1.9834733341576867,1.9834733341576851,2.4139897297547166
82,5.983026245240879e-06,-0.046893308520150535,-0.046867908363277866,2.6012799135078885e-05,5.2048440043979405e-05,1.9871692216224746,1.9871692216224743,2.4093644691635894
83,5.879127955860567e-06,-0.04689331645877961,-0.046867915152486964,2.6012878035392136e-05,5.2050627345950895e-05,1.9869814635470535,1.9869814635470522,2.4012611535485253
84,0.0009071358393651834,-0.04689498977949465,-0.04686792567372322,2.599967468164914e-05,5.204794559611481e-05,1.9779466846350093,1.9776635115047465,2.409210196570218
85,0.0014310342599032138,-0.04689333300175642,-0.04686793312430381,2.6012940138211727e-05,5.204768154771361e-05,1.9915028671842139,1.991752412640289,2.3905213882607663
86,0.0014321278031249418,-0.04689417309690372,-0.046867940574884415,2.601950635890397e-05,5.204876668815639e-05,1.9811257924583585,1.9808544014939626,2.415448037813581
87,0.0005319088462978234,-0.04689459749818789,-0.046867948025465005,2.601274727226517e-05,5.20497560501168e-05,1.9896160604931898,1.9894108541958633,2.4198844623751237
88,5.463699222637957e-06,-0.046893772769505564,-0.04686795547604561,2.6019351890299464e-05,5.204975605010986e-05,1.9831989756234145,1.9831989756234145,2.405858822369259
89,6.137992235437103e-06,-0.046895029698885655,-0.04686796613082786,2.5999600229856296e-05,5.204655184845586e-05,1.980371765040514,1.9803717650405142,2.4123722664852023
90,5.204627859126257e-06,-0.04689420475579951,-0.04686797326850925,2.6019682652930043e-05,5.20468647476624e-05,1.9882903339509905,1.9882903339509914,2.4151565065428278
91,5.51617635722748e-06,-0.04689462942121939,-0.04686798124161297,2.6012828349715044e-05,5.204634222454041e-05,1.987494265746398,1.9874942657463972,2.4171567804452465
92,5.5673846590754204e-06,-0.046893805051428004,-0.046867989003658295,2.6019454376857323e-05,5.2049647610262484e-05,1.986406846439624,1.9864068464396243,2.4135650103985866
93,5.9304496634523e-06,-0.046893396347695564,-0.04686799645423889,2.601291090304021e-05,5.20497560501168e-05,1.9820602996887187,1.9820602996887189,2.4204756722188687
94,5.463226405666026e-06,-0.04689382052665423,-0.046868004169493035,2.601910363993006e-05,5.2049491376562895e-05,1.9858272337186775,1.985827233718677,2.4052700867584296
95,6.29338906582747e-06,-0.0468950771537746,-0.04686801219453728,2.599941728347948e-05,5.2048916912912635e-05,1.9820992211337416,1.9820992211337414,2.412286667802408
96,5.9826608038614695e-06,-0.0468934201166679,-0.046868020040423244,2.601282447425672e-05,5.204852160755474e-05,1.9887286409775,1.9887286409774991,2.4117600541538255
97,5.828777007737222e-06,-0.04689426031332549,-0.04686802707942174,2.6019275905511473e-05,5.204893318965648e-05,1.9894636183290055,1.9894636183290055,2.4104164287024554
98,5.670818760789324e-06,-0.046893435723179715,-0.04686803742654058,2.6012758213416105e-05,5.204615861889583e-05,1.992224073974837,1.9922240739748358,2.4160218201238663
99,5.626431011249389e-06,-0.0468942758206497,-0.046868044883012765,2.601960968477471e-05,5.204603075981834e-05,1.9895767172122436,1.989576717212243,2.4035320671608065
100,6.7841122649735115e-06,-0.046892459898060325,-0.046867892425414504,2.5979562051105174e-05,5.204913992026827e-05,1.984088199963237,1.984088199963237,2.396177864072216
101,6.8084786223953245e-06,-0.04689538151754636,-0.046867900384662084,2.5979510654088954e-05,5.2048378592226e-05,1.9886243314852077,1.9886243314852083,2.417700540593676
102,5.413255502533045e-06,-0.04689372426896158,-0.04686790704727172,2.601974145112177e-05,5.204975605012374e-05,1.9829869402670859,1.9829869402670854,2.4239202046768686
103,5.205869180289801e-06,-0.04689414822766905,-0.046867914497852325,2.601942653609212e-05,5.20497560501168e-05,1.9866488738720485,1.9866488738720482,2.4184133261807377
104,0.00282357008679046,-0.046893739884416766,-0.04686792481737089,2.6019794015022724e-05,5.204688711214073e-05,1.9864252822252908,1.985693183459686,2.410512190939992
105,0.005396575385175459,-0.046426987688393526,-0.024405500529402803,0.0025305214720603092,0.022514478625660833,1.985258054987152,1.985007063433431,2.402282678619769
106,0.00838716942287072,-0.04674251857557112,-0.033348783824689504,0.0012960620175148964,0.013571202780954729,1.9867915295257614,1.9865919862553822,2.407940251629715
107,0.01143933794329983,-0.04689417978906044,-0.04686794753610596,2.6019284602350024e-05,5.204960854117424e-05,1.9936638668551718,1.9931267042463923,2.418972117188379
108,0.006705229541834365,-0.04689418744267618,-0.04686795547604561,2.6019662128415667e-05,5.2048987699671034e-05,1.9898225968504184,1.9889761594491624,2.403639526483665
109,0.0013959530824549705,-0.046893362918011744,-0.046867962926626205,2.6012903714269706e-05,5.204865247221413e-05,1.9921313253068123,1.9922182973220628,2.420883108405375
110,6.18897339230558e-06,-0.0468950361125768,-0.0468679703772068,2.5999527434164086e-05,5.204975605010986e-05,1.987066027587239,1.9870660275872394,2.4206237485228073
111,5.567567534591969e-06,-0.04689462813198647,-0.04686797820757438,2.601286972541385e-05,5.204937626313716e-05,1.9878206821160758,1.9878206821160758,2.4094761630084176
112,6.188862288878773e-06,-0.04689505192825189,-0.0468679857421878,2.599920300168493e-05,5.2049566291283156e-05,1.9886418403067954,1.9886418403067954,2.4071266538949128
113,6.449319137358439e-06,-0.04689297846923222,-0.04686799645423889,2.599958453322018e-05,5.204603075981834e-05,1.9798787773652844,1.979878777365285,2.425697744008251
114,5.722936900118316e-06,-0.04689465164126237,-0.04686800390481948,2.6012475642836716e-05,5.2046432102409446e-05,1.990798350636156,1.9907983506361557,2.424054931592428
115,5.774717371358243e-06,-0.04689465957517903,-0.04686801135540008,2.6012880629856276e-05,5.2047248765806076e-05,1.9846676065048383,1.9846676065048376,2.4124913824912015
116,5.204120488189132e-06,-0.04689425175161645,-0.046868018805980675,2.601969045338033e-05,5.204975605012374e-05,1.98221092673224,1.9822109267322388,2.426205296151715
117,5.671537633574725e-06,-0.04689342698738959,-0.04686802625656128,2.6012822788891995e-05,5.204975605010986e-05,1.9886758613086075,1.9886758613086062,2.419934502480963
118,5.7230073175890075e-06,-0.046893435425270136,-0.046868037166542614,2.6012836855709957e-05,5.204629664937177e-05,1.9880991857649686,1.988099185764968,2.414763039738369
119,6.374401964578939e-06,-0.04689469193312043,-0.046868044883012765,2.601282568710779e-05,5.204603075981834e-05,1.9842774931000826,1.9842774931000822,2.4110112854039327
120,5.542921748787404e-06,-0.046893709117570244,-0.0468678921576192,2.6019410348654703e-05,5.204974454145472e-05,1.981548251241557,1.981545916845476,2.410236807954821
121,7.017184412309372e-06,-0.04689246816135174,-0.04686790106610705,2.597951753870277e-05,5.204828663419453e-05,1.988780046259495,1.9887810405175728,2.4047053839721397
122,7.3260417587565214e-06,-0.046895807549255084,-0.04686791077256202,2.5952756840577973e-05,5.2046348125132924e-05,1.9847743380646747,1.9847743380646754,2.405987345737101
123,7.172653163061184e-06,-0.04689248522535558,-0.04686791822314262,2.5979591873984306e-05,5.204975605012374e-05,1.9843957350666845,1.9843957350666854,2.4099704952099916
124,0.004331433730539191,-0.04689582408370113,-0.046867925673723214,2.5952879675224778e-05,5.204975605012374e-05,1.9862643226189076,1.9857889520193313,2.4064548086239435
125,0.007399439102105598,-0.040459340782244425,-0.017172248344465867,0.009388923123700776,0.029747733632306476,1.9827351468322947,1.9804147717143894,2.3966582333382473
126,0.020799213845447515,-0.032395735154537544,0.017024939205989218,0.016795492572767082,0.06394492581163345,1.9816859878920083,1.9855091984806887,2.4008946626263676
127,0.03366496528398959,-0.02751298726026602,0.030083781070199152,0.021772537119857938,0.07700377512642398,1.9946487541309994,1.994495364964525,2.3975149095692454
128,0.005647018845997107,-0.044670230358403444,-0.01717226207256317,0.006505305735110008,0.02974773943424225,1.9936190703292636,1.9936365323107734,2.398727566602137
129,0.002359010834005232,-0.046893361088030085,-0.04686796033022733,2.6012988011505913e-05,5.204862715869202e-05,1.9847388818911809,1.984971174851359,2.4060919886484764
130,5.310268942583844e-06,-0.046893784786566285,-0.04686796800809577,2.6019558737570384e-05,5.2048399870843753e-05,1.9892361114531036,1.9892361114531034,2.411063726712144
131,6.036968139230295e-06,-0.046893376636018974,-0.04686797650133883,2.6012473679165022e-05,5.2050424101203474e-05,1.986584347200761,1.98658434720076,2.41819876038426
132,5.306871779243583e-06,-0.04689421754342964,-0.04686798527836799,2.60195080660858e-05,5.20497560501168e-05,1.9850671370599822,1.985067137059982,2.420493066760674
133,6.600279911688257e-06,-0.04689547499742009,-0.04686799394955067,2.597957755544842e-05,5.204853544803906e-05,1.9857943937267986,1.9857943937267986,2.413326334820639
134,6.03673856701413e-06,-0.04689340149129435,-0.04686800165070395,2.6012476309577938e-05,5.204828487535146e-05,1.990868744574103,1.9908687445741027,2.4169487633590387
135,5.255336795513443e-06,-0.046894242505454695,-0.046868010107799035,2.6019423337613113e-05,5.204727836086165e-05,1.9880853513768515,1.988085351376851,2.41278928256345
136,5.568614586682547e-06,-0.04689383469104275,-0.046868018615116525,2.601941378453687e-05,5.2049946914274614e-05,1.9835917244999992,1.983591724499999,2.409451729698144
137,6.292406589528913e-06,-0.04689509164830993,-0.04686802625656128,2.5999810585143403e-05,5.20497560501168e-05,1.9917519511701869,1.9917519511701867,2.4165579937645565
138,5.775353439381922e-06,-0.04689343484353405,-0.04686803523115921,2.601312128908013e-05,5.204823203278086e-05,1.97972640217647,1.9797264021764707,2.413006891978912
139,6.2793811794400505e-06,-0.04689302631928885,-0.04686804420628831,2.5999455883863892e-05,5.204670748427259e-05,1.9904220172386604,1.9904220172386604,2.4100131021255855
140,8.095016740035296e-06,-0.04689620694243495,-0.04686789239203649,2.591965525229918e-05,5.204951012415665e-05,1.9858200229992768,1.98581977421244,2.4169124336054697
141,5.412642838260627e-06,-0.04689371659779099,-0.046867900083416306,2.6019502468845204e-05,5.204926932493581e-05,1.982935979065744,1.9829364496491075,2.3997891241869995
142,5.567280456095395e-06,-0.04689330858548602,-0.04686790972939113,2.6012734277277586e-05,5.2047073930715226e-05,1.9867611666719573,1.986761166671958,2.4000977638973415
143,5.204094855967542e-06,-0.04689414949111154,-0.046867916467462016,2.6019199168258884e-05,5.204958440979679e-05,1.9898789917574826,1.9898789917574833,2.410214584591113
144,0.003429766517803485,-0.04689499025881426,-0.046867925673723214,2.5999455735431384e-05,5.204902542788048e-05,1.9850474661256126,1.9851664251627184,2.4123914167464333
145,0.005499812775157026,-0.043619879880938656,-0.017629143482472978,0.00771123421259214,0.029290838215027336,1.990300138706678,1.989973585732995,2.3908298018439895
146,0.007615769925182311,-0.03875505354622705,-0.002493165307929853,0.012453963299817022,0.04442682129771438,1.9930432822578037,1.993202139396145,2.400835663388891
147,0.015610496181399064,-0.03749791268244674,0.012106042675097795,0.01537424486387636,0.059026037112574675,1.9858212093026397,1.9823754571932846,2.412614840071375
148,0.004944488441009542,-0.04639824252939797,-0.022842288715331824,0.0028404962410717885,0.024077712791473603,1.9857148377615963,1.980998616300665,2.4037015067713234
149,0.0023597943811351223,-0.04689419484108578,-0.0468679629266262,2.6019516897388342e-05,5.204773583399741e-05,1.9888103832857797,1.9891907955912789,2.398101308451264
150,5.256206284254754e-06,-0.046893786352933904,-0.0468679703772068,2.6019497684523126e-05,5.2048613738253646e-05,1.9838466243547872,1.9838466243547874,2.40735586970104
151,8.027392998548636e-06,-0.04689337844649875,-0.04686797782778739,2.6012955763957995e-05,5.204975605012374e-05,1.987665753218144,1.9899336987246794,2.410215973317497
152,9.283703359185814e-06,-0.04689380284730992,-0.046867985278367996,2.6019337404374567e-05,5.2049817278958244e-05,1.9900669562601063,1.9903855393422256,2.4279586853068547
153,9.64937991429113e-06,-0.046894227585892845,-0.046867996454238885,2.6019625192079123e-05,5.204718537073216e-05,1.9851693910005892,1.985476560342594,2.401473054243583
154,7.358792405827552e-06,-0.04689423567888444,-0.04686800390481949,2.601926263401102e-05,5.2047993176873586e-05,1.9862043358763444,1.9870958915733858,2.406089852145553
155,5.774805925833056e-06,-0.04689341113927933,-0.046868011355400085,2.6013156902971515e-05,5.204872379035996e-05,1.9844697409136591,1.984469740913659,2.409282544836198
156,6.293519084116638e-06,-0.04689508471880354,-0.04686801880598068,2.599978534362423e-05,5.204975605010986e-05,1.9812697108999135,1.9812697108999138,2.421290567274971
157,5.879421544150277e-06,-0.046893426973153976,-0.04686802625656128,2.6012821609888578e-05,5.20497560501168e-05,1.9764468689133206,1.9764468689133203,2.4131123806688906
158,6.345648365985264e-06,-0.046895100650710286,-0.046868036950659,2.599950165886648e-05,5.204651253299525e-05,1.9910207414003418,1.9910207414003414,2.408780028271245
159,5.366949279115009e-06,-0.04689385938010508,-0.046868044087675996,2.6019514161872793e-05,5.2046826096593946e-05,1.9888553538362337,1.9888553538362337,2.41005803928243
160,6.621305418715989e-06,-0.04689287623231629,-0.0468678927438171,2.5999577222370697e-05,5.204911678843849e-05,1.9893310154041373,1.9893308262625453,2.4178510072102264
161,5.412509159232217e-06,-0.04689371639962508,-0.04686789999231443,2.6019473504978444e-05,5.2048729738213284e-05,1.9773899432395106,1.977389900117343,2.403247585637684
162,5.67147878866156e-06,-0.046893308162907855,-0.04686790704727173,2.6013006053249576e-05,5.20497560501168e-05,1.984236232822133,1.9842362328221328,2.4104289599011253
163,5.465324477707465e-06,-0.04689373213902993,-0.046867914761967944,2.6019310052724857e-05,5.20494919344916e-05,1.9863981429408277,1.986398142940827,2.418487317535612
164,0.0015105796017361192,-0.04689374021977838,-0.04686792567372322,2.6019568380500485e-05,5.20460307598114e-05,1.981034582335543,1.9809127301556544,2.406616311904447
165,0.004192855091751912,-0.04689458112666047,-0.04686793312430381,2.601302715565699e-05,5.20463376883426e-05,1.9843308570175673,1.9840201949631733,2.399243146317769
166,0.007579939323013352,-0.046893339606531366,-0.04686794057488441,2.601283148406987e-05,5.2046512478372275e-05,1.982167426762458,1.9875223742803156,2.401004469331701
167,0.007038649071360067,-0.04689293155688232,-0.046867948025465005,2.5999603938924258e-05,5.20497560501168e-05,1.996696914221921,2.008024765292984,2.4205197645052348
168,0.004359185140698498,-0.04689460472727443,-0.0468679554760456,2.6012795424784725e-05,5.20497560501168e-05,1.9877482251507166,2.000140090786955,2.411105836632992
169,0.0009697088739795353,-0.04689378024897787,-0.04686796487217236,2.6019488737967865e-05,5.2047810503962066e-05,1.990351951290137,1.9969535920844885,2.403274497785202
