patch_idx,height_difference,mean_z,max_z,std_z,range_z,ds_magnitude,modified_ds_magnitude,local_shape_ds_magnitude
28,5.541616368566202e-06,-0.04689373591341928,-0.04686801880598068,2.601841893820829e-05,5.2057206630713726e-05,1.997060984523855,1.9970609845238545,2.4401408321467586
29,5.4265933573043036e-06,-0.046893855619523035,-0.04686803743243217,2.6019481193583626e-05,5.20534813404222e-05,1.9977378913070325,1.9977378913070325,2.4364072349518024
30,5.218328173623131e-06,-0.046893921195739284,-0.04686789234777537,2.6020403772951914e-05,5.205700496586918e-05,1.997301222373499,1.9973012223734994,2.43396833598342
31,0.00227615361890603,-0.04689393768983157,-0.0468679091294881,2.6020284927281206e-05,5.2058558217035755e-05,1.9964415243980216,1.996364042109421,2.4385922780036946
32,0.007521272973691545,-0.044489165473274264,-0.017172248246847793,0.006806291133982535,0.0297477329943679,1.995499429205701,2.0049998425904576,2.4284015083496597
33,0.03447915844229011,-0.03435392747434153,0.025867602190155735,0.018005167578932446,0.07278759624638056,1.9954698282114962,2.0102183421772555,2.4346788139724613
34,0.007775716546163505,-0.0461387210525829,-0.01717226207256317,0.0039276826692270575,0.029747746884822852,1.9960615009064648,2.011375390198932,2.42597549390859
35,0.0023122648116629175,-0.04689410194692641,-0.046867969281570235,2.60200263174378e-05,5.205830226728131e-05,1.9957870534144493,2.0023419157705558,2.4402679586783473
36,0.0011025723503432178,-0.04689432654137467,-0.04686798527836799,2.6018504753976487e-05,5.2057206630720665e-05,1.9966296189249488,1.9965915297777557,2.440344725866658
37,0.0011019881911556392,-0.04689382258255578,-0.04686800311039573,2.6019372261261475e-05,5.205452967107366e-05,1.9969906275968003,1.9970380856524237,2.4390585722508664
38,5.39887433214348e-06,-0.046894151160597496,-0.046868018805980675,2.602022755859053e-05,5.2057206630720665e-05,1.9976976690147343,1.9976976690147343,2.4383103579193772
39,5.77761159816044e-06,-0.04689447976134246,-0.04686803581662713,2.6017046042493763e-05,5.205509714546058e-05,1.9938033198779643,1.9938033198779632,2.4372302210873764
40,5.383583985732097e-06,-0.04689381668444869,-0.04686789256981201,2.6020187853267414e-05,5.205659399581952e-05,1.9986105494592408,1.9986105494592405,2.432520284867499
41,0.0014193890989875756,-0.04689393661611445,-0.04686790722969281,2.602030476538028e-05,5.2057453805216813e-05,1.9966791823134091,1.9966427301595127,2.4375774534670547
42,0.0057171641166005325,-0.046894160849935924,-0.046867925673723214,2.601959194835411e-05,5.205385275696556e-05,1.9962389642956302,2.005417466860401,2.43597119016625
43,0.006911852469542909,-0.046893710368111415,-0.04682407196948007,2.654496502088577e-05,9.592581203505396e-05,1.9958334453355935,2.0740365595620545,2.430786809898242
44,0.007610115509501536,-0.046893183969086566,-0.04682052507206197,2.7294196254220025e-05,9.948761061434608e-05,1.9956230116445859,2.0548625943344527,2.427410632331822
45,0.010125622060896707,-0.046893375656118966,-0.04686797235879397,2.6012806523300284e-05,5.2055225043548536e-05,1.9934839371058328,1.9996552581973235,2.438527557359844
46,0.006459937193131676,-0.046629221565952665,-0.018497128849767244,0.002245632205010177,0.02842291552629165,1.998070157074932,1.9981198625209804,2.439103469989252
47,0.009429771558718074,-0.0468940317809987,-0.04686800390481949,2.6020273018119934e-05,5.2056405587204424e-05,1.998016316182204,1.9980583397969276,2.439193231612772
48,0.002632778851065781,-0.04689415205479761,-0.04686801880598068,2.602017926559519e-05,5.2057206630713726e-05,1.996970292704775,1.9970926048371302,2.4392820023062143
49,5.717309785976477e-06,-0.04689364744672731,-0.04686803723175899,2.6017138504403183e-05,5.2053682013601665e-05,1.996992710551043,1.9969927105510419,2.4410693910366903
50,5.216320811409023e-06,-0.04689392121888161,-0.04686789225571236,2.6020356719635027e-05,5.2057097028879173e-05,1.9942453851762294,1.9942453851762294,2.436471780690551
51,5.569079086133681e-06,-0.04689425010329398,-0.046867909654584594,2.601844163182303e-05,5.205832460814658e-05,1.9966734683850955,1.9966734683850964,2.4358603790660127
52,8.057925863603771e-06,-0.04689353809499702,-0.046867925673723214,2.6016975716263596e-05,5.2057206630720665e-05,1.9965748806717838,2.005632121822954,2.440170129142336
53,7.976733958662238e-06,-0.046893760452107976,-0.04684763214855252,2.6156048329953146e-05,7.236621157494239e-05,1.995969361379732,2.011712620783348,2.4364076269540726
54,0.002221318007138188,-0.046893987723411856,-0.0468679592013359,2.602027837412676e-05,5.2057206630713726e-05,1.9953734876169757,2.0117410255606183,2.438381785051109
55,0.010591237672660805,-0.04183851160693497,-0.007344342768192291,0.011476654514426459,0.03957568854093552,1.9974281601214325,2.0031262571060164,2.4303875460078492
56,0.04130912466470678,-0.024894480647659756,0.031804012992555135,0.0245995463964551,0.07872405612422959,1.9976631657786668,1.9972685871042901,2.4283980109499863
57,0.013499233081803333,-0.04112524195513162,0.0039678788877243795,0.012762456137650051,0.050887936273884285,1.9980438318977018,1.997977055606379,2.428505512609813
58,0.00418829603680092,-0.04689394266755981,-0.046868018399824976,2.602000097236842e-05,5.2057612786420016e-05,1.9976419218037067,1.9976441527610795,2.43527435398052
59,5.216455185017359e-06,-0.04689406344113277,-0.04686803580160839,2.602032268242579e-05,5.205511216419684e-05,1.9957652363055776,1.995765236305577,2.439079923676787
60,5.208011847306637e-06,-0.04689381677827782,-0.04686789218868328,2.6020230489978752e-05,5.2057164057962846e-05,1.9967095277920077,1.9967095277920084,2.436580424218674
61,0.002555331518665443,-0.04689383283129526,-0.04686790739684016,2.6020031278562512e-05,5.2058259853715594e-05,1.995837999762939,1.9958192971860076,2.437781352826138
62,0.008415158282855696,-0.04689405719875288,-0.046867925673723214,2.6020235693659805e-05,5.2055584508263475e-05,1.9986721963492367,1.998719445908645,2.4420070306428614
63,0.011283709468394831,-0.046894177065635666,-0.046867940574884415,2.6019567858198614e-05,5.2057206630713726e-05,1.9966239727439987,1.9965743786353232,2.4399568822228925
64,0.010944925984554552,-0.046893880903306616,-0.04686795547604561,2.6020115122756022e-05,5.205720663070679e-05,1.9961370420643758,1.9962157977980577,2.439591248925112
65,0.011645567462739953,-0.046889035166369705,-0.04428108320239651,0.00011960653295293013,0.0026389445017111837,1.99532590952023,1.995520533956878,2.4369023796537825
66,0.007655305265835104,-0.04499171560945351,-0.007344350218772888,0.007205631322626748,0.039575694847210505,1.9969801718873048,1.9970744754318581,2.4348762949475864
67,0.009473745621654874,-0.046304995716200184,-0.007344357669353485,0.004177965677619466,0.03957570225342086,1.9984122852053063,1.998676235590453,2.4340494492790006
68,0.00418862350804378,-0.04689425600349554,-0.046868018805980675,2.6019574999668443e-05,5.2057206630713726e-05,1.9969761435369817,1.996878499605291,2.4339444650824555
69,5.4673966984855295e-06,-0.04689427185935979,-0.04686803649943372,2.601952384042648e-05,5.2054414338871535e-05,1.9966300766746592,1.9966300766746592,2.4385816492175194
70,5.6150820325625975e-06,-0.04689407350387797,-0.04686789221451468,2.599415277715059e-05,5.2057138226563326e-05,1.9913532796866495,1.9913532796866504,2.434829552993164
71,0.002554529840318946,-0.04689300181053296,-0.04686791077256202,2.6003442385198876e-05,5.2057206630713726e-05,1.9972756085574188,1.99730340315811,2.4382242346078953
72,0.016329843746839632,-0.04478196756385512,0.014095368330065739,0.008731353816814386,0.06101535121041968,1.9972367728268743,1.9973448968289673,2.438062684978124
73,0.04386998584825826,-0.02277724140004917,0.028978271226228355,0.022587415802851684,0.07589826179097806,1.9960854531321335,1.9966553098509139,2.4427793628740795
74,0.017582416854414317,-0.04220793076645287,0.014005540739456751,0.013450952795742491,0.06092554886039417,1.9957677477016287,1.9959162688238488,2.4377468819080415
75,0.004691081263921681,-0.046893786721282284,-0.0468679666519165,2.6019543038570833e-05,5.2057206630713726e-05,1.9956938620135711,1.995727325198583,2.4397209690257484
76,0.0033786758649257567,-0.04689411620474796,-0.04686798469663031,2.602009169546343e-05,5.205530106466849e-05,1.9935913389710642,1.9935438255847944,2.437636807895107
77,0.0032810864746813605,-0.04689423730809021,-0.04686800017952918,2.6019458902969565e-05,5.2057206630720665e-05,1.9962458643186693,1.9962989645692932,2.436411730409053
78,0.0015609293098036137,-0.046894046140065884,-0.0468680165865381,2.6020459162098674e-05,5.2059426073287896e-05,1.9956390212491426,1.9956399737592294,2.441155901882328
79,5.571705450659545e-06,-0.04689375104165135,-0.04686803471402177,2.601857033190143e-05,5.205619975082176e-05,1.9960255841607535,1.9960255841607537,2.437998236134232
80,5.371742888063812e-06,-0.04689360869883864,-0.046867892524754214,2.6018435435105813e-05,5.2056827987034815e-05,1.9935373815327697,1.9935373815327693,2.439785310134247
81,0.0025557013893598253,-0.04689404101732418,-0.04686790777061603,2.6020053312641653e-05,5.205749439141094e-05,1.994505030720031,1.9944430016699186,2.4372586512799264
82,0.01051271427417634,-0.04689363632334243,-0.04686572792131062,2.602301501375289e-05,5.425250895835926e-05,1.9985062113117413,1.9987364816694944,2.4386875168988067
83,0.011866207719357157,-0.04555167216751622,0.004641651619494534,0.006522310782646338,0.051561649401009664,1.994196896949421,1.994282678829647,2.4354014688287395
84,0.01083234100404919,-0.04689429644018921,-0.0468679554760456,2.6018613295014824e-05,5.2057206630720665e-05,1.997035739388008,1.9973650250484478,2.438190585601989
85,0.0028732494396870724,-0.046893583733597186,-0.046867971868125094,2.601712604854735e-05,5.2055715712422124e-05,1.9961842249763972,1.9961072112760172,2.437645111195788
86,5.319966813198728e-06,-0.046893911828238155,-0.04686798726807717,2.60200070665103e-05,5.2057478099075405e-05,1.9962031042933859,1.9962031042933863,2.440829836502547
87,5.257362481190984e-06,-0.04689413576507475,-0.04686800390481949,2.6019971577958646e-05,5.2055618133629855e-05,1.9953264073392938,1.9953264073392944,2.4374545440526036
88,5.437618529537009e-06,-0.04689383957826378,-0.04686801880598068,2.6019518418656822e-05,5.2057206630713726e-05,1.9964949715844893,1.996494971584489,2.437825894914418
89,5.425487830384907e-06,-0.04689416773045904,-0.04686803669372852,2.602016430312437e-05,5.2054220044069066e-05,1.9950221833036057,1.9950221833036053,2.4375587654839825
90,5.300473038044088e-06,-0.0468939206892214,-0.04686789218460087,2.6020458783485955e-05,5.205716814037087e-05,1.9969414651707844,1.9969414651707844,2.4418914173754525
91,5.336028126010509e-06,-0.046893832493406395,-0.046867907210929205,2.6020032152301903e-05,5.2057285560062894e-05,1.9942708151496678,1.9942708151496675,2.439879767981395
92,0.0033644758984277615,-0.046893952623719905,-0.046867925673723214,2.602032603184658e-05,5.205415172997163e-05,1.9955995284581955,1.9955868093418097,2.4390350306593165
93,0.003364142914302376,-0.04689376090401441,-0.04686794057488441,2.6018772718055903e-05,5.2057206630713726e-05,1.9972223885590736,1.9972055661591632,2.4356063406833868
94,0.0033644049313688545,-0.04689408815054794,-0.0468679554760456,2.6020098925359422e-05,5.2057206630720665e-05,1.9966550992686525,1.9966114539611042,2.4375364174689933
95,5.225076377747651e-06,-0.04689399986222124,-0.046867971371609154,2.6020368829240083e-05,5.20562122283616e-05,1.9964768779830682,1.9964768779830682,2.4408116019184547
96,5.474746736209911e-06,-0.04689422410685156,-0.0468679869855578,2.6019444412226833e-05,5.205804674669051e-05,1.9974501265693907,1.997450126569391,2.438449793750339
97,5.287632252436683e-06,-0.04689413607275609,-0.04686800390481949,2.602008769781151e-05,5.205607427999359e-05,1.997362907699912,1.997362907699913,2.438955300364798
98,5.308792341478783e-06,-0.04689415213789229,-0.04686801880598068,2.6020152427141186e-05,5.2057206630713726e-05,1.9962375649120454,1.9962375649120454,2.439680786960456
99,5.301246968245074e-06,-0.04689395968193524,-0.0468680372149142,2.602023063256671e-05,5.205369885839112e-05,1.9967034517754954,1.9967034517754947,2.438331824689595
