patch_idx,height_difference,mean_z,max_z,std_z,range_z,ds_magnitude,modified_ds_magnitude,local_shape_ds_magnitude
15,5.287461616877953e-06,-0.046893827454460926,-0.04686801135540008,2.6019755644498237e-05,5.204907796109437e-05,3.0,1.989299566639073,2.419855360444605
16,5.7032348512836326e-06,-0.04689383590265002,-0.04686801880598068,2.601972775037308e-05,5.204975605010986e-05,3.0,1.9817929787726125,2.407048609459941
17,5.454133254842935e-06,-0.04689384364552703,-0.04686802625656128,2.6019507950096243e-05,5.204975605010986e-05,3.0,1.9839699086805407,2.4110693482640873
18,6.035340004522788e-06,-0.04689343548869186,-0.046868037299814994,2.601287827852997e-05,5.2046163376999466e-05,3.0,1.9858053451163993,2.417764682000551
19,6.319526724308872e-06,-0.046894692016006476,-0.04686804488301277,2.601293604108623e-05,5.20460307598114e-05,3.0,1.9897522863168977,2.401392997919709
20,6.1126006785721935e-06,-0.04689495779065221,-0.046867892521289936,2.5999597604320213e-05,5.204938087071537e-05,3.0,1.9800797072433896,2.4206635302780226
21,5.876532569490609e-06,-0.04689371650935168,-0.046867901076014684,2.6019609312249713e-05,5.204827672656426e-05,3.0,1.9846350133145088,2.4035681156126203
22,5.407406688636149e-06,-0.04689414122093164,-0.04686790767378751,2.6019683764957875e-05,5.2049129534333105e-05,3.0,1.9904555211679185,2.4041195075813304
23,5.771625271060804e-06,-0.04689373291513116,-0.04686791646515128,2.6019303124794416e-05,5.2049347756384645e-05,3.0,1.9891167747731628,2.3976809473969203
24,5.412169219076834e-06,-0.04689374086053393,-0.046867925673723214,2.601949200841932e-05,5.204740053018492e-05,3.0,1.9830178395322948,2.4142578946886335
25,5.358482603599971e-06,-0.046893332527319885,-0.04686793312430382,2.601298163873485e-05,5.204713540011424e-05,3.0,1.9860517209912474,2.413894281460128
26,5.671031581119354e-06,-0.04689334023304821,-0.04686794057488441,2.6012844592312803e-05,5.204767400892457e-05,3.0,1.9882550868476332,2.394774334712232
27,5.982596491880074e-06,-0.046893348635144216,-0.04686794802546501,2.6012753480382943e-05,5.20497560501168e-05,3.0,1.9875275445406297,2.398621505278098
28,5.671288873852782e-06,-0.046894605175202754,-0.04686795547604561,2.601284702766224e-05,5.20497560501168e-05,3.0,1.9921532232342831,2.4203499582703922
29,5.412263058098896e-06,-0.04689378047082772,-0.04686796589251775,2.6019602101028424e-05,5.2046790158570555e-05,3.0,1.988744700735493,2.4158308689285706
30,5.5680132709852195e-06,-0.04689420418784176,-0.04686797225943219,2.6019446216003643e-05,5.2047873824720425e-05,3.0,1.9920573597338107,2.4275865967262042
31,6.13950816872776e-06,-0.04689337966770888,-0.04686798004941218,2.601288283920875e-05,5.204753442533683e-05,3.0,1.98635494718771,2.4167653790047785
32,5.7230271836792545e-06,-0.04689463635731066,-0.04686798671682277,2.6012761122801552e-05,5.2050059946628924e-05,3.0,1.9818377218734387,2.4164328052738284
33,5.359893371757029e-06,-0.04689422809264104,-0.04686799645423889,2.6019650250733764e-05,5.204784737018742e-05,3.0,1.98752951994414,2.4181630492106074
34,6.861518484508414e-06,-0.04689257061738241,-0.04686800390481949,2.5979145661620254e-05,5.2047706119329185e-05,3.0,1.9887716437759106,2.405533358201409
35,5.983156183543027e-06,-0.04689466038811431,-0.046868011355400085,2.6012825590217394e-05,5.2049045631955004e-05,3.0,1.985806311127711,2.401394516443186
36,5.620411089967627e-06,-0.046893835760616384,-0.046868018805980675,2.6019527603442593e-05,5.204975605012374e-05,3.0,1.9891875396168883,2.4058109885238235
37,6.809073572077224e-06,-0.046895508711037474,-0.04686802625656127,2.5979309850160005e-05,5.20497560501168e-05,3.0,1.9923751653938473,2.410181819770356
38,5.672643088393691e-06,-0.0468938515320565,-0.046868036750825584,2.601971780357775e-05,5.2046712366402015e-05,3.0,1.9897172093513338,2.40310647161955
39,5.948748552165499e-06,-0.04689344302159191,-0.04686804455550066,2.601292116073011e-05,5.204635827193299e-05,3.0,1.9729546745969102,2.400258273559308
40,5.542829274868229e-06,-0.04689370899961419,-0.04686789222910934,2.601965070830168e-05,5.204955769394504e-05,3.0,1.9802161526097635,2.409051253768257
41,6.24058235061652e-06,-0.04689496537025987,-0.04686789974269302,2.5999604260250556e-05,5.204961004821873e-05,3.0,1.9906388470749499,2.4123287911437368
42,5.723115660279883e-06,-0.04689455726099493,-0.046867908061127894,2.6012915267260552e-05,5.2048742193951114e-05,3.0,1.989886200220688,2.41606260194404
43,6.705331476325234e-06,-0.04689539765054889,-0.04686791471139356,2.597941851901581e-05,5.204988041435099e-05,3.0,1.9919777052665981,2.413317341428342
44,5.412490003902826e-06,-0.04689374056809289,-0.046867925673723214,2.60197400635801e-05,5.204699081741426e-05,3.0,1.9835101422232366,2.414628045126099
45,5.620773170652134e-06,-0.046894165336004906,-0.04686793312430381,2.601977079710039e-05,5.2047803603003095e-05,3.0,1.9876732885653943,2.4217541354416
46,6.757154318724328e-06,-0.04689250757737308,-0.04686794057488441,2.5979456942182225e-05,5.204811932130876e-05,3.0,1.984022876186306,2.408519409202447
47,6.757493906103052e-06,-0.04689543009457055,-0.04686794802546501,2.5979358606060103e-05,5.20497560501168e-05,3.0,1.9912400124073257,2.402603877470689
48,5.672269844269077e-06,-0.04689377266522391,-0.04686795547604561,2.6019350122334072e-05,5.20497560501168e-05,3.0,1.9829091598513444,2.4111275786412056
49,5.464033571005572e-06,-0.04689378087753184,-0.04686796652548849,2.6019362550608268e-05,5.204615718782529e-05,3.0,1.9871042969829997,2.4150967377724863
50,5.931419091594509e-06,-0.04689337193972245,-0.046867973815331955,2.6012847329003217e-05,5.204631792495723e-05,3.0,1.9901597167827925,2.410075784350542
51,6.345867110003984e-06,-0.046895045623035925,-0.0468679815530777,2.5999638917661022e-05,5.204603075981834e-05,3.0,1.98975824284422,2.415903213726581
52,5.2569225583646344e-06,-0.04689422115498301,-0.04686798900365829,2.6019300163654e-05,5.20492625215932e-05,3.0,1.990310620948347,2.3927355036644506
53,5.307565524646746e-06,-0.04689381250141358,-0.04686799645423889,2.601966525607438e-05,5.204975605010986e-05,3.0,1.991725837489977,2.4122333252041126
54,5.82783823283925e-06,-0.04689465306302504,-0.046868005145247874,2.6012418835239387e-05,5.2048406989677054e-05,3.0,1.9878261565033624,2.4041214335954386
55,5.7246980566873945e-06,-0.04689424440187894,-0.04686801243586683,2.601944323259825e-05,5.204867558336601e-05,3.0,1.9846782320301153,2.4184159619645236
56,6.138970740467495e-06,-0.046893419959858636,-0.046868019616629834,2.6012825590551355e-05,5.204894540095789e-05,3.0,1.9793447123300472,2.4109688239880285
57,5.879730783432859e-06,-0.04689467688960717,-0.04686802695328146,2.6012614081691507e-05,5.204934497726743e-05,3.0,1.9921125607416827,2.4207835484329236
58,5.255896986452913e-06,-0.046894268377180755,-0.04686803743243217,2.60195603644752e-05,5.204604755319059e-05,3.0,1.9880576771215734,2.411122827154301
59,5.9580626907272605e-06,-0.046894692057102574,-0.046868044883012765,2.6012959058553627e-05,5.204603075981834e-05,3.0,1.9794871824703424,2.4067436242208253
60,6.371593263644085e-06,-0.04689287612020032,-0.046867892591611136,2.599946465307949e-05,5.2048315706293424e-05,3.0,1.9899408836288726,2.4277389427808815
61,5.516678654182004e-06,-0.04689371634998004,-0.04686789972491414,2.6019513354770503e-05,5.20496278271082e-05,3.0,1.9818375104813735,2.420187104051259
62,5.620294144872736e-06,-0.046893724632884624,-0.04686790811208691,2.601963276267653e-05,5.204869123493633e-05,3.0,1.988556670061542,2.4178622103668834
63,6.39742435953081e-06,-0.04689289969127054,-0.04686791527213658,2.5999419594286714e-05,5.2049238744612814e-05,3.0,1.9930082813025785,2.41366987292413
64,6.035245131772394e-06,-0.04689457294666467,-0.046867925673723214,2.6012865845039395e-05,5.204629778379766e-05,3.0,1.993022731046067,2.4215887595532597
65,5.308030771590021e-06,-0.046893748486974696,-0.04686793312430381,2.6019609579979802e-05,5.204624110209666e-05,3.0,1.9840741715465073,2.4130008629590285
66,6.29220325839757e-06,-0.04689500493594202,-0.04686794057488441,2.5999740498507774e-05,5.204619911734765e-05,3.0,1.9859135891783903,2.420142011288621
67,5.307794153888111e-06,-0.046894180473422434,-0.046867948025465005,2.6019439910194195e-05,5.204975605012374e-05,3.0,1.9896686732013011,2.4061417796264224
68,5.307543486710544e-06,-0.04689418808372862,-0.0468679554760456,2.6019534539934363e-05,5.20497560501168e-05,3.0,1.985317183651233,2.4086910268218467
69,6.191321273079865e-06,-0.046894612538232544,-0.046867963600836005,2.601314803760663e-05,5.204908184031076e-05,3.0,1.979879935053872,2.421471789498697
70,5.205278848642419e-06,-0.046893787550454195,-0.04686797121596051,2.6019623156381978e-05,5.204891729641142e-05,3.0,1.989884528402753,2.415972829938807
71,5.620384986108394e-06,-0.046894212396241954,-0.046867979416227154,2.6019484794766444e-05,5.204816761036207e-05,3.0,1.9917667400092063,2.414751891317284
72,6.0876419309830624e-06,-0.04689338771442078,-0.046867988284416295,2.6012499478287124e-05,5.2048435346896404e-05,3.0,1.982271443815823,2.3960320633051295
73,5.8784465898443875e-06,-0.04689464438086427,-0.04686799645423889,2.6012740000972474e-05,5.2047706164314034e-05,3.0,1.984715369283446,2.4129132032424003
74,6.709510368968488e-06,-0.04689298716077413,-0.04686800390481949,2.599930010410002e-05,5.204912880834439e-05,3.0,1.988912490457563,2.4123065074282057
75,6.292626414681808e-06,-0.04689507677829342,-0.046868011355400085,2.59996118493813e-05,5.2048831945629426e-05,3.0,1.9854727060998567,2.410352358844563
76,6.913519454537235e-06,-0.04689258698948281,-0.04686801880598068,2.5979619561818177e-05,5.204975605010986e-05,3.0,1.9686761509581874,2.4080503060706926
77,5.463761100091986e-06,-0.04689425959241557,-0.04686802625656127,2.601943262501092e-05,5.204975605012374e-05,3.0,1.9784549707994787,2.4280393620522602
78,5.464239994609765e-06,-0.04689426804543662,-0.046868036751160747,2.6019433376028158e-05,5.20467120312465e-05,3.0,1.9875338687432336,2.417612539150336
79,5.533890123388767e-06,-0.046893859282068004,-0.04686804450109123,2.60195822816831e-05,5.204641268136134e-05,3.0,1.9785835304855677,2.4082013042794905
80,5.533977580374261e-06,-0.04689370899875548,-0.046867892280323356,2.601952992138343e-05,5.204962183728845e-05,3.0,1.9844342472251881,2.41487962620689
81,5.620279726625111e-06,-0.046894132985349946,-0.046867900310039935,2.6019431867203765e-05,5.2049042701306225e-05,3.0,1.9809232751384682,2.416928185543488
82,6.295953495348686e-06,-0.0468945576171879,-0.04686790788051777,2.6012855876646825e-05,5.2048922804068254e-05,3.0,1.9816926561709916,2.4053561240019494
83,6.188651883310489e-06,-0.046892900065864405,-0.04686791581934183,2.5999406243762777e-05,5.204952251408601e-05,3.0,1.9891352735607521,2.40101831882192
84,0.000728998184896081,-0.04689332428288792,-0.04686792567372322,2.6012823245292606e-05,5.204653220806932e-05,3.0,1.9895141469034716,2.41886149129228
85,0.0007289474773501165,-0.04689374877593779,-0.04686793312430382,2.6019425488058147e-05,5.204723320768878e-05,3.0,1.9915524646160652,2.423583582502549
86,0.0007291032005538765,-0.04689375634373906,-0.04686794057488441,2.6019437134756662e-05,5.204749861193597e-05,3.0,1.989308733792157,2.4058996192981095
87,5.4117687502596655e-06,-0.046893764358244085,-0.04686794802546501,2.601937367457296e-05,5.204975605010986e-05,3.0,1.9813044815165126,2.408264259702159
88,5.620391536554243e-06,-0.046894188479183356,-0.0468679554760456,2.6019605482394236e-05,5.204975605012374e-05,3.0,1.9840831336673543,2.4221253896252324
89,6.396436511000221e-06,-0.04689294811558532,-0.04686796540287026,2.5999567681881808e-05,5.204727980605284e-05,3.0,1.9889629444913897,2.417139985956395
90,6.449223493661665e-06,-0.04689295542431815,-0.046867973296273166,2.599951812269904e-05,5.2046836983753175e-05,3.0,1.9883728248779011,2.423708091006293
91,5.8787513984835665e-06,-0.04689338005681867,-0.04686798033719807,2.601269818395604e-05,5.204724663944449e-05,3.0,1.9907796248215184,2.4052816903679637
92,5.464940970552147e-06,-0.046894221019017066,-0.046867988547407535,2.601920749520623e-05,5.204969178191493e-05,3.0,1.98726574164671,2.4061018543767405
93,6.087943043054193e-06,-0.04689464513578788,-0.046867996454238885,2.6012931941444877e-05,5.204975605012374e-05,3.0,1.989356866652074,2.403432423872291
94,5.619824359876226e-06,-0.04689382018357781,-0.046868004089225125,2.60190381118817e-05,5.2048615138834686e-05,3.0,1.9863293055015616,2.4182362653842198
95,6.397245669939742e-06,-0.04689507698664255,-0.046868012375081536,2.5999438501942574e-05,5.204865725780272e-05,3.0,1.9816429524786243,2.416063655216044
96,6.3976154553915895e-06,-0.04689508531939322,-0.04686801937249678,2.5999670421850874e-05,5.204918953401888e-05,3.0,1.9873826614613705,2.4202504615474205
97,6.65259068915938e-06,-0.04689259526454956,-0.04686802704106359,2.597937375753394e-05,5.204945462705668e-05,3.0,1.9828728052135378,2.4135375267863166
98,6.605963238297598e-06,-0.046895100903111255,-0.04686803743243216,2.599965818747719e-05,5.2046473946340543e-05,3.0,1.9882715992906708,2.4131564044845693
99,6.774650466327509e-06,-0.046892610558822434,-0.04686804488301277,2.5979662247848285e-05,5.204603075981834e-05,3.0,1.9827017343918434,2.416735844931034
100,6.124534027460487e-06,-0.046893292530908286,-0.046867892418478496,2.6012854246358185e-05,5.2049076130579464e-05,3.0,1.9895052933965922,2.4183607645691154
101,6.553719186254237e-06,-0.046892883621393724,-0.046867899596691125,2.599963817171128e-05,5.20497560501168e-05,3.0,1.9845827412527168,2.4138554224586892
102,6.553040176071946e-06,-0.0468949736175798,-0.04686790736597641,2.5999654079391787e-05,5.20494373454361e-05,3.0,1.9825871727772262,2.4131177009608877
103,6.810088336260511e-06,-0.04689248347930108,-0.04686791496068493,2.597926891872562e-05,5.204929321750429e-05,3.0,1.9851115286252408,2.413200793573529
104,0.0026782005342540537,-0.04689457320686388,-0.046867925673723214,2.601280570411823e-05,5.2046732761844294e-05,3.0,1.9925731973628247,2.417363899985789
105,0.004022941969249572,-0.04624216894510404,-0.02973172075205531,0.002624647184569783,0.017188258869331653,3.0,1.997200402475415,2.3990396267478435
106,0.011960249728136689,-0.046893756032980564,-0.04686794057488441,2.6019677090081176e-05,5.204618765653618e-05,3.0,1.9893674431003214,2.4141732348741245
107,0.010741332488009805,-0.04689334794796598,-0.046867948025465005,2.6012792524389127e-05,5.204975605012374e-05,3.0,1.9829173829235751,2.4140855621973047
108,0.006757189501286158,-0.046893355721113424,-0.0468679554760456,2.601279952867609e-05,5.20497560501168e-05,3.0,1.9850187755686428,2.408838034849424
109,0.0014586102442838975,-0.0468937802169243,-0.046867964393740566,2.6019330339867483e-05,5.204828893574931e-05,3.0,1.9801608868436478,2.425576021959068
110,7.682891015160456e-06,-0.04689628555051276,-0.04686797247464085,2.5919450534593333e-05,5.2047658616063974e-05,3.0,1.9811807973851683,2.419782264834949
111,5.828107342195911e-06,-0.046894628452458544,-0.046867979274479,2.6013192637044943e-05,5.204830935851695e-05,3.0,1.9882353170922533,2.4185932160139747
112,6.240390386399401e-06,-0.04689297095818934,-0.046867986578079605,2.5999565073490674e-05,5.205022361962769e-05,3.0,1.9914861901879297,2.4175498224441374
113,5.5159505967971225e-06,-0.046893811799426026,-0.046867996454238885,2.601935749277871e-05,5.20475057090089e-05,3.0,1.983820345966211,2.4061107800329498
114,5.3607368078734735e-06,-0.04689423604179527,-0.04686800390481949,2.6019155666344743e-05,5.2048016730560365e-05,3.0,1.9807266571503297,2.4123953973171997
115,6.087182855163496e-06,-0.046893411182269855,-0.04686801135540008,2.6012933174623682e-05,5.2047794356004096e-05,3.0,1.9904035290095843,2.415911294398008
116,5.4118875496516735e-06,-0.04689383559575648,-0.04686801880598068,2.6019585553650526e-05,5.204975605010986e-05,3.0,1.9887699765730598,2.423002199401563
117,5.3599838258035535e-06,-0.046894259533150906,-0.04686802625656128,2.6019539760999293e-05,5.204975605010986e-05,3.0,1.9841913646498432,2.4189441458559693
118,6.136678212138545e-06,-0.046893018836959406,-0.04686803607463981,2.5999500923032844e-05,5.2047388552176055e-05,3.0,1.9899639575612524,2.404922253179943
119,6.290853033668937e-06,-0.04689469179359487,-0.046868044578987245,2.6012819843524135e-05,5.2046334785345316e-05,3.0,1.9804151487173296,2.4105829881588066
120,7.352431095078836e-06,-0.046895790756670004,-0.046867892659116096,2.595290385429124e-05,5.204924304455516e-05,3.0,1.9868587625355403,2.414531673502121
121,5.774666078740976e-06,-0.046894549174852806,-0.04686790035758996,2.601308255528112e-05,5.204899515128675e-05,3.0,1.9863931309380178,2.410301155964659
122,6.292960863204442e-06,-0.046892892385965466,-0.04686790762247169,2.5999671038643857e-05,5.2049180850152754e-05,3.0,1.9869101483424076,2.413312384843812
123,5.879327667961687e-06,-0.04689456605415043,-0.04686791677483694,2.6012591048243294e-05,5.205043105845769e-05,3.0,1.9862825950458243,2.422752542064305
124,0.004132862368090982,-0.046894990640678466,-0.046867925673723214,2.5999607165989476e-05,5.20497560501168e-05,3.0,1.9899963554139064,2.421587260428758
125,0.008193250186073364,-0.04021799118255085,-0.017172247422883886,0.009753912351409084,0.02974773360857413,3.0,1.9888146261162234,2.407208338592721
126,0.01846093908870001,-0.033804755334789195,0.015747257707415755,0.015464138858528103,0.06266724431305999,3.0,1.985363799241205,2.382057793478233
127,0.03319390243359922,-0.027190928293829998,0.028754219818785877,0.022559597476190067,0.07567421387501069,3.0,1.9884314762953361,2.4043960388932755
128,0.005009637452095301,-0.04417315744281873,-0.017172262072563168,0.0073475783459364275,0.02974773943424226,3.0,1.9903314262744,2.380422927345432
129,0.0026481583823993386,-0.046894193285166814,-0.0468679605581524,2.601959009902627e-05,5.204839923362431e-05,3.0,1.9804209185407056,2.415369092997612
130,5.6700708060844665e-06,-0.046894617444209835,-0.046867967882528935,2.6013057854514053e-05,5.20485254376854e-05,3.0,1.9896163871158539,2.409368023129837
131,5.465930839735527e-06,-0.04689379312508299,-0.046867976239456086,2.6019281895974187e-05,5.2050005919165865e-05,3.0,1.9786028361780157,2.4096824129482592
132,5.361639548684898e-06,-0.04689380135956518,-0.046867985278367996,2.601937875018511e-05,5.204952225482118e-05,3.0,1.9874001985571026,2.4160418497205143
133,5.778015412569616e-06,-0.046893809518814084,-0.04686799343097661,2.601948751581332e-05,5.204905402209775e-05,3.0,1.9762904665029841,2.4230144041932653
134,6.600549550287334e-06,-0.04689548308211612,-0.04686800091969123,2.5979249312762556e-05,5.2049015888067096e-05,3.0,1.9852786760131536,2.41355227609655
135,6.9145330527323714e-06,-0.04689257710154255,-0.04686800982233148,2.5979558737136958e-05,5.204756382842096e-05,3.0,1.9843681046225565,2.4230952718074925
136,5.620003709400411e-06,-0.0468942510765855,-0.04686801875187032,2.601953061815043e-05,5.204981016047189e-05,3.0,1.9912725018990873,2.412680578238297
137,6.44879254255732e-06,-0.04689509183037282,-0.04686802625656128,2.599975755717288e-05,5.20497560501168e-05,3.0,1.9843931436727966,2.41799180980208
138,5.46370346055924e-06,-0.046893851664968546,-0.0468680357623735,2.6019624481399252e-05,5.2047700818493026e-05,3.0,1.9742567684919645,2.40785061987863
139,5.782449667921355e-06,-0.04689344281850921,-0.046868044543406956,2.601300376144978e-05,5.204637036563403e-05,3.0,1.9745611478163603,2.416292171755738
140,6.788100340688488e-06,-0.04689287639702661,-0.046867892156668096,2.599965463234026e-05,5.2049745492548094e-05,3.0,1.9840671372441203,2.4150227970730453
141,5.775607369041173e-06,-0.046894549715023895,-0.04686790179107411,2.6012831301525366e-05,5.204756166712898e-05,3.0,1.9897015818655686,2.414355964378785
142,5.828077472641083e-06,-0.046894558142963214,-0.046867909801076996,2.6012983799427195e-05,5.204700224484965e-05,3.0,1.9877473768253433,2.411388782011394
143,5.878635139130069e-06,-0.04689331735624001,-0.04686791746338484,2.6012709386751856e-05,5.2049920386543214e-05,3.0,1.9909520249498005,2.4198985594215996
144,0.0034068318523761986,-0.04689332513876574,-0.046867925673723214,2.601293888012412e-05,5.204924516406806e-05,3.0,1.9839206891922871,2.416067479183337
145,0.0052396325822590805,-0.04398514064325198,-0.01778336848828476,0.007477649453731658,0.02913661180747193,3.0,1.986661798471986,2.4110321231416165
146,0.011575344609755933,-0.038500480818235254,0.009946634992340303,0.013617115397022924,0.056866621597984536,3.0,1.9938233284063318,2.418434998851182
147,0.01950930493443074,-0.036705950070803885,0.023189867846619475,0.01704636982917249,0.07010986204889387,3.0,1.981929281081161,2.4003876998267244
148,0.00581904992043488,-0.04582223629198753,-0.018728063169913975,0.00474554766810209,0.028191938336891452,3.0,1.9881740354449788,2.390347883548044
149,0.0026481605405000983,-0.046894194542703736,-0.0468679629266262,2.6019576580240908e-05,5.204652940563048e-05,3.0,1.9871872315238304,2.3914869077496634
150,6.241500494495218e-06,-0.04689295306361388,-0.0468679703772068,2.5999587566255734e-05,5.204647153490838e-05,3.0,1.9871224020403233,2.410845144519779
151,7.819435232221798e-06,-0.046893377946891524,-0.04686797782778739,2.6012704114186587e-05,5.20497560501168e-05,3.0,1.9896442856849073,2.410790748262386
152,1.1546267045397803e-05,-0.0468938023041642,-0.046867985278367996,2.601934458987477e-05,5.20497560501168e-05,3.0,1.9899715544627883,2.42368663307527
153,1.2788705956083955e-05,-0.04689547608867979,-0.046867996454238885,2.5979455034642798e-05,5.204603075982528e-05,3.0,1.9825953206630798,2.4172197289659474
154,1.0364456504490003e-05,-0.04689548411764728,-0.04686800372069122,2.597928911917556e-05,5.2047120980926176e-05,3.0,1.9853914574073577,2.409161847784037
155,5.724497352448548e-06,-0.04689382695142225,-0.04686801135540008,2.6019676680476327e-05,5.204707971605965e-05,3.0,1.9877933385933195,2.4069163268979126
156,5.204060340980835e-06,-0.04689383502283548,-0.04686801880598068,2.601968049632654e-05,5.204975605010986e-05,3.0,1.9844427617085139,2.4176040462855783
157,5.51685285432818e-06,-0.04689384294470324,-0.04686802625656127,2.6019673268624502e-05,5.204975605012374e-05,3.0,1.9821681711088859,2.403961670583956
158,5.412335941927555e-06,-0.04689385107592265,-0.04686803545901831,2.6019558114886435e-05,5.204800417367428e-05,3.0,1.9848308593123276,2.4131952555640117
159,5.957287335693049e-06,-0.04689469161226511,-0.04686804299730373,2.601281163526544e-05,5.2047916468858646e-05,3.0,1.9841037461155608,2.417996427629118
160,5.617049753528588e-06,-0.04689412513710963,-0.046867892207785984,2.6019626954851695e-05,5.2049694374660394e-05,3.0,1.989265439570507,2.4265794549951103
161,5.775505312969474e-06,-0.046893300155209885,-0.046867900078900855,2.6012908690753476e-05,5.204927384038632e-05,3.0,1.9863588346308305,2.4196229150568582
162,5.412237610502988e-06,-0.0468937246583866,-0.04686790805544007,2.6019454462787545e-05,5.2048747881776325e-05,3.0,1.9884170471921045,2.4166810713991986
163,6.087091291546615e-06,-0.046894565012443434,-0.04686791555068788,2.6012745491880458e-05,5.2049163137987686e-05,3.0,1.9912055264286994,2.4239921286754176
164,0.0014590853139583838,-0.04689332409824227,-0.04686792567372322,2.6012853102097605e-05,5.204603075981834e-05,3.0,1.9805222219671446,2.4241469850757897
165,0.004639000901135382,-0.046893748571154234,-0.04686793312430381,2.6019427278212194e-05,5.204603075982528e-05,3.0,1.9890752787105883,2.4226699186600267
166,0.008543179988049479,-0.04689500509066012,-0.046867940574884415,2.5999504484839394e-05,5.204696347196197e-05,3.0,1.9932444010458805,2.4083501832334933
167,0.008278506439679598,-0.04689334794113559,-0.04686794802546501,2.601281239757483e-05,5.2049756050102924e-05,3.0,1.9988362165252545,2.40553788760479
168,0.005101187192278682,-0.046895437229758745,-0.04686795547604561,2.5979397659528766e-05,5.204975605010986e-05,3.0,2.004826944779437,2.4195018624863622
169,0.0011970651735493966,-0.04689419670413133,-0.04686796486241248,2.601960304790774e-05,5.204782026384247e-05,3.0,1.9932850991372717,2.4086202917471056
170,5.359757895755605e-06,-0.04689378794856709,-0.04686797211386459,2.6019664878403506e-05,5.2048019392327005e-05,3.0,1.9925911976271218,2.4215249386068973
171,0.0011344536743066378,-0.046893796007880774,-0.04686798004640344,2.6019606369260483e-05,5.204753743406898e-05,3.0,1.9894053427704042,2.417266539741506
172,0.001123955866197708,-0.046892494596557505,-0.04680494247021735,2.914809191926401e-05,0.00011509440146942329,3.0,1.9870668855569178,2.412522780671417
173,0.0011105179560777646,-0.046891479290337774,-0.04676986819444477,2.9257452620580994e-05,0.00015017648913895343,3.0,2.0072511477903263,2.405639764941807
174,1.7868154727654645e-05,-0.04689506845154328,-0.04686800390481949,2.599913227759191e-05,5.2047072623045976e-05,3.0,1.9903461389689796,2.4054295727115957
175,5.204015779433125e-06,-0.04689424396574529,-0.046868011355400085,2.6019650178306596e-05,5.204852985917635e-05,3.0,1.9878055174660412,2.4062375472299906
176,5.3083374093614604e-06,-0.04689383586256275,-0.04686801880598068,2.6019664649609292e-05,5.204975605010986e-05,3.0,1.9904592310409037,2.4129951486700776
177,6.29310874838514e-06,-0.046893010967529486,-0.04686802625656128,2.5999335886100288e-05,5.20497560501168e-05,3.0,1.9844468190592335,2.416941826520611
178,6.8622053465180435e-06,-0.04689551715896712,-0.04686803743243217,2.597954670493686e-05,5.204670067728706e-05,3.0,1.9828823693264506,2.424789881625471
179,6.695493073493856e-06,-0.04689302678979733,-0.046868044883012765,2.599968956815681e-05,5.204603075982528e-05,3.0,1.9862734504912083,2.420202646765645
