patch_idx,height_difference,mean_z,max_z,std_z,range_z,ds_magnitude,modified_ds_magnitude,local_shape_ds_magnitude
43,7.444279527549911e-06,-0.04689540370423096,-0.04686796128597904,2.5981405354518585e-05,5.204738973213496e-05,1.9649454588203856,1.9649450247720797,2.3777243110554984
44,6.4973525714161505e-06,-0.04689256996686869,-0.0468679666519165,2.5981739475394876e-05,5.204603075981834e-05,1.9663265730274064,1.9663277123424012,2.376601788754375
45,9.064369193289825e-06,-0.046890683020922676,-0.0468679718453224,2.5808873314206342e-05,5.204456264421703e-05,1.9787746120189436,1.9787719608158238,2.341638839739291
46,7.548681377844944e-06,-0.04689636522426981,-0.04686797730633512,2.5912404726142162e-05,5.2046500943300766e-05,1.961941367384935,1.9619326247290407,2.3633324324634253
47,6.148804584337819e-06,-0.046893532165705326,-0.046867981589133675,2.6016215660546234e-05,5.204599470384069e-05,1.9519970956551007,1.9519968169289976,2.3495326435226795
48,6.149712141672567e-06,-0.04689448331148589,-0.0468679871851953,2.6015795907598102e-05,5.2046497788525714e-05,1.962127168131686,1.9621271681316865,2.3609461442874555
49,6.615061849357527e-06,-0.04689259670451179,-0.04686799272894859,2.5981830408561935e-05,5.204603075981834e-05,1.974365827201362,1.9743658272013629,2.3792894439081524
50,6.734013159762581e-06,-0.046895439637587945,-0.04686799645423889,2.5981523981594588e-05,5.204663512042157e-05,1.9741939965727955,1.9741932998490859,2.370375032275556
51,7.088546840233681e-06,-0.0468926067604838,-0.04686800390481949,2.5980987491541437e-05,5.204381658327484e-05,1.9707564283429253,1.9707567574208593,2.338255764104558
52,8.592033036035835e-06,-0.04689734260087979,-0.04686800763010978,2.580852091059707e-05,5.204603075982528e-05,1.984472078020675,1.9844705769238626,2.359011128668117
53,7.325152052717558e-06,-0.046892617111506905,-0.04686801457967932,2.5981650300718488e-05,5.204413285755938e-05,1.982910365341681,1.9829095384622861,2.3899311214783583
54,6.616570337397702e-06,-0.04689546137812005,-0.04686801880598068,2.598179812440464e-05,5.20460307598114e-05,1.9829191958324333,1.9829198402867898,2.3722598912761144
55,8.946344815256448e-06,-0.04689073558158852,-0.046868025485748296,2.580885177155618e-05,5.204348380091761e-05,1.9599615615604133,1.959963998935338,2.3741010307700314
56,6.0319984144053895e-06,-0.04689452566545524,-0.04686802998185157,2.6015955818501394e-05,5.204603075981834e-05,1.9598708182798035,1.9598709654057564,2.380299127032187
57,5.557885947415081e-06,-0.04689358476043554,-0.0468680356770792,2.6016233152260952e-05,5.2044060822493965e-05,1.9617311828332482,1.9617311828332482,2.3917987943526082
58,5.663232514239586e-06,-0.04689358949251908,-0.04686804032822689,2.6015710808254684e-05,5.2044822187270745e-05,2.063427826061267,2.0634278260612704,2.376678503843719
59,5.430457953200433e-06,-0.04689370147180152,-0.04686804488301277,2.601787209559016e-05,5.204603075981834e-05,2.11132646001033,2.111326460010332,2.3890505229513366
60,5.390592417729232e-06,-0.04689344290015502,-0.046867892292623003,2.6016178309542048e-05,5.204588424734258e-05,1.975180140459176,1.975180140459176,2.348913584590065
61,5.913730604649382e-06,-0.046894394545207115,-0.0468678977548777,2.6015890935395335e-05,5.204673352921657e-05,1.9668800549707068,1.966880838076032,2.3716768220652815
62,6.734319125984001e-06,-0.046895345168578656,-0.04686790332198142,2.59818519566842e-05,5.20460307598114e-05,1.9686775264175322,1.9686788239512223,2.377549465750557
63,5.676120848755654e-06,-0.04689345837952119,-0.046867907160777156,2.601591834672608e-05,5.204734357838747e-05,1.975478864623198,1.9754796197522304,2.3761410432924417
64,6.497652254190033e-06,-0.046892517301775356,-0.046867914497852325,2.5981860177968544e-05,5.204520047460276e-05,1.9597254860915247,1.9597273102167094,2.3864247610511304
65,8.021869218145552e-06,-0.04689630764170356,-0.04686791828586532,2.5912381656579585e-05,5.204641961683437e-05,1.960900997386708,1.9609072041489461,2.3800591328534764
66,6.497793483693065e-06,-0.04689252796132427,-0.046867925673723214,2.5981909988127715e-05,5.204392609911568e-05,1.9681522533762168,1.968153583814417,2.3647002706625764
67,5.558170161983502e-06,-0.046893479650385185,-0.04686792939901351,2.6015975057815204e-05,5.204603075981834e-05,1.9745976352154133,1.974596693546654,2.364730493055137
68,5.913610601506631e-06,-0.046894431139429565,-0.04686793684959411,2.6016173341525507e-05,5.204270048920351e-05,1.9697623348321223,1.9697639741545714,2.3870288539160804
69,8.020579104349533e-06,-0.04689159786598564,-0.04686794057488441,2.5912727196115717e-05,5.204603075981834e-05,1.9706836275574373,1.97068705353315,2.361324846085795
70,5.794736150424245e-06,-0.04689444106351446,-0.04686794430017471,2.601594581531749e-05,5.204603075981834e-05,1.9787881573034167,1.9787881119099073,2.355447274842914
71,6.26949440388513e-06,-0.046894447397326,-0.04686795175075531,2.6015925667513236e-05,5.20460307598114e-05,1.9813538869752372,1.9813535603854597,2.3516569785560653
72,7.90316125446914e-06,-0.04689161302705608,-0.04686795547604561,2.5912568051575283e-05,5.20460307598114e-05,1.9741276163787485,1.9741281886055602,2.3569978355185865
73,5.796233738094667e-06,-0.04689445803624097,-0.04686796229329783,2.6016007004145205e-05,5.2046664088187256e-05,1.968331374474819,1.968327187695235,2.3692604389003
74,8.139741985200548e-06,-0.04689162354962527,-0.0468679666519165,2.5912913056724044e-05,5.204603075981834e-05,1.9718373367701958,1.9718374768723121,2.3492900902754696
75,7.785038657625487e-06,-0.046896359997542894,-0.046867971142383474,2.5912816966889625e-05,5.2045265583146316e-05,1.9587574345753425,1.9587552923049256,2.3783845153148313
76,5.794458331077769e-06,-0.046894472393114776,-0.046867975834478014,2.601602830804304e-05,5.2047053269298205e-05,1.9744641252713544,1.9744633345551998,2.3658454948231062
77,5.440223190817959e-06,-0.0468944781571062,-0.04686798155307769,2.601637264541e-05,5.204603075982528e-05,1.9644807568789822,1.964479052190555,2.350375084823618
78,6.2617702612706985e-06,-0.04689259048706789,-0.046867985408295516,2.5981519116734514e-05,5.204737713804253e-05,1.950661542119356,1.9506638672861754,2.3815998908358966
79,5.5580886445291085e-06,-0.04689354255406931,-0.04686799272894859,2.6016305357662695e-05,5.204603075981834e-05,1.9626114258407603,1.9626112297348155,2.3789260115760094
80,6.143178708747635e-06,-0.046892601207558164,-0.04686799645423889,2.598139282828367e-05,5.204603075981834e-05,1.9661904088784943,1.9661902313122863,2.3521009704994187
81,7.666906398638441e-06,-0.04689639149293455,-0.04686800390481949,2.5912178856958624e-05,5.204385102824949e-05,1.9785065742904688,1.9785064610782455,2.3395807062438734
82,5.676878567026732e-06,-0.046893557757581444,-0.04686800763010979,2.6015985322281215e-05,5.204603075981834e-05,1.9595195434797263,1.959518233064806,2.367956097669519
83,6.142310644444369e-06,-0.04689545518905482,-0.046868014167663355,2.5981574703433088e-05,5.204321849654192e-05,1.9621059191470607,1.9621054728476077,2.349183802068942
84,5.795677784415546e-06,-0.04689356765330263,-0.046868018766076436,2.6015964505320328e-05,5.2046070664064914e-05,1.9629046650903534,1.9629019446633609,2.3752308964587368
85,6.852166785381714e-06,-0.04689546584920093,-0.04686802324047845,2.5981834264971556e-05,5.204532155234781e-05,1.9734967358319258,1.9734981117283632,2.3682890245199157
86,6.025240123034985e-06,-0.046892632287955274,-0.04686802846089329,2.5981407155705592e-05,5.2045755303230246e-05,1.9590665368609317,1.9590666563597028,2.381550542595763
87,5.2035755698171465e-06,-0.04689358425157071,-0.046868033707141876,2.6016227948279477e-05,5.20460307598114e-05,1.9592714610911175,1.9592714610911177,2.3555022723858148
88,6.109088196183569e-06,-0.04689453522141291,-0.04686803866118257,2.601597096838583e-05,5.20471789643151e-05,2.075198735156804,2.0751987351568055,2.365941580390783
89,6.391431768125743e-06,-0.04689296836030387,-0.04686804488301277,2.5997312773842814e-05,5.20460307598114e-05,2.1185168466375637,2.1185168466375672,2.401135568479634
90,6.525026964260427e-06,-0.0468924963929356,-0.046867892841780834,2.598169361569127e-05,5.204533508951226e-05,1.9642386578869495,1.964238657886949,2.367196295977315
91,6.853392200325138e-06,-0.046892500884076004,-0.04686789597472289,2.5981271576788785e-05,5.2046935861554955e-05,1.9597015301971221,1.9597009680742576,2.355642540775081
92,7.192546983892542e-06,-0.04689629064694668,-0.04686790332198142,2.591280228255248e-05,5.20443612676072e-05,1.9493771666380488,1.9493792139250865,2.365698879094506
93,5.44015017795555e-06,-0.046894404162880154,-0.04686790704727173,2.601602769086597e-05,5.204691559362873e-05,1.97289282672459,1.9728943697999926,2.3580347830339736
94,5.558009672587668e-06,-0.046894409304250796,-0.046867914497852325,2.6016170326645308e-05,5.204502652072368e-05,1.954814648268051,1.9548203691828083,2.3810519730614805
95,5.676785224985922e-06,-0.04689441497016739,-0.046867918223142624,2.601598656389335e-05,5.2046240818191813e-05,1.9764807542887688,1.9764804421161386,2.3721346060850697
96,5.9132646549150155e-06,-0.04689442022567914,-0.046867925673723214,2.601624408584165e-05,5.204420091360629e-05,1.970637500137192,1.9706372886971013,2.357368294860091
97,7.78491939201315e-06,-0.046891586891871694,-0.04686792939901352,2.5912502105927564e-05,5.20460307598114e-05,1.9772969772323685,1.9772990093559808,2.370538950056335
98,6.970413470809361e-06,-0.0468953768457877,-0.046867935801908976,2.598156902965354e-05,5.204335315465297e-05,1.975788593730526,1.9757872317105276,2.3644262208246367
99,5.203499038852046e-06,-0.04689443565487842,-0.046867939941032236,2.6015840441227714e-05,5.204666461199048e-05,1.9791845770943388,1.979186044102428,2.349551984592262
100,5.796086561312199e-06,-0.04689349391471711,-0.04686794430017471,2.6016223277290922e-05,5.20460307598114e-05,1.9698514607105897,1.9698486684305478,2.3747684884191904
101,5.5585420599470044e-06,-0.04689349983127672,-0.046867949419793095,2.601600458124943e-05,5.204645764250726e-05,1.974665021989338,1.9746642253979552,2.396746325140732
102,5.320612143256219e-06,-0.04689445087495751,-0.0468679554760456,2.6016306640607325e-05,5.204540905887067e-05,1.976906045816915,1.9769026965161083,2.3661030682766913
103,8.710316500881267e-06,-0.04689729531509271,-0.046867959505599396,2.5808587708825946e-05,5.204742657687056e-05,1.9740154266243706,1.9740103177610693,2.391881749486592
104,7.429328867599875e-06,-0.046896354039756845,-0.0468679666519165,2.591281696347693e-05,5.204487392212326e-05,1.9791654555310316,1.979161830684805,2.3694773297799645
105,5.7952828472872115e-06,-0.04689352055282424,-0.0468679703772068,2.6016158271516887e-05,5.20460307598114e-05,1.9674832172815693,1.9674846624994475,2.361927569114413
106,5.321129546099349e-06,-0.04689447218272853,-0.04686797632624818,2.6015570334735105e-05,5.2045974001109496e-05,1.9585324418870325,1.9585301090332867,2.367234838819532
107,8.021030737321966e-06,-0.046891639327551075,-0.0468679815530777,2.5912814333096108e-05,5.20460307598114e-05,1.9536596969279418,1.953658996045497,2.348930005898371
108,7.902688288155152e-06,-0.04689637509524507,-0.046867985489815855,2.5912558385422202e-05,5.204798984682901e-05,1.9710630438068784,1.971065364363257,2.356329983007264
109,6.496923041464292e-06,-0.04689259662513727,-0.046867992728948586,2.5981943271971844e-05,5.204603075981834e-05,1.9683574253728102,1.9683554552752422,2.3656681661275134
110,6.031127596830483e-06,-0.046894493306243935,-0.04686799645423889,2.6016077553602998e-05,5.204632973968698e-05,1.9799858116899123,1.9799859128580384,2.384203326617545
111,8.59139756080881e-06,-0.04689071442788018,-0.04686800390481948,2.5808227381765273e-05,5.204342567804304e-05,1.96931498510687,1.969316492858734,2.3484450828195604
112,5.913062034820801e-06,-0.04689450383300444,-0.04686800763010979,2.6016056906042703e-05,5.20460307598114e-05,1.9730735009533842,1.9730739172424447,2.364501836124644
113,7.325102370447145e-06,-0.046892617210632294,-0.04686801493984218,2.5981676562636665e-05,5.204320461147521e-05,1.960988431564595,1.9609860861037054,2.3505883488512174
114,7.3121406198544715e-06,-0.04689640736780638,-0.04686801880598068,2.5912617931869456e-05,5.20460307598114e-05,1.9621191618241431,1.9621126948959409,2.3675403702337467
115,5.4406042152921525e-06,-0.04689452015597613,-0.04686802430857796,2.601617616942729e-05,5.20442534528362e-05,1.9687387549352524,1.9687372097338955,2.3486089552193645
116,6.4975152804054454e-06,-0.04689263276466321,-0.046868029511115766,2.598161756701891e-05,5.204650149562284e-05,1.977248943115434,1.9772489431154336,2.3719557046331823
117,6.378808646012402e-06,-0.04689263835856465,-0.046868034394227945,2.5981731631901263e-05,5.2045343673749744e-05,1.9773374163486679,1.9773374163486683,2.3767910627412987
118,5.781659448995667e-06,-0.04689453605397901,-0.04686803946729798,2.6015743624758356e-05,5.2047187203072e-05,2.069608835772978,2.069608835772981,2.3682970932008036
119,5.626591023403485e-06,-0.046894434550174356,-0.04686804488301277,2.601771035660365e-05,5.20460307598114e-05,2.1197244073229413,2.119724407322942,2.401584326686093
120,5.396026681967731e-06,-0.046893442964094846,-0.04686789253011442,2.6016373725124554e-05,5.2045646755934094e-05,1.9350673580881537,1.9350673580881537,2.389639398565022
121,6.970880415504291e-06,-0.046895340356544316,-0.046867898175920596,2.598103522268376e-05,5.204630319346343e-05,1.9528304299712613,1.9528304015001525,2.351324215896058
122,7.207353134588053e-06,-0.04689250647218226,-0.04686790332198142,2.5981756147034026e-05,5.204603075981834e-05,1.9615312054857006,1.9615317974464053,2.34659572806353
123,7.312155267483616e-06,-0.04689629706746784,-0.04686790797464113,2.591231798461593e-05,5.2046387415863316e-05,1.9723476132721633,1.972354367804443,2.367703608285149
124,7.089306624311516e-06,-0.04689251707022392,-0.04686791449785232,2.5981878464252825e-05,5.204438627286895e-05,1.9721554850718326,1.972156411232888,2.3805131574181773
125,6.852384086548273e-06,-0.04689252265709091,-0.046867918223142624,2.5981565586485423e-05,5.204603075981834e-05,1.971463186367277,1.9714631975522483,2.3874181710239637
126,8.021021593038375e-06,-0.046896312267571585,-0.046867925673723214,2.591266271264903e-05,5.204306283560639e-05,1.98257451732134,1.9825772668359687,2.3756373821853116
127,6.852802426344674e-06,-0.046892532972561,-0.04686792939901352,2.5981770165444675e-05,5.20460307598114e-05,1.9704963465750183,1.970499390617296,2.3649656642718977
128,5.439855937848817e-06,-0.04689443090806612,-0.046867935107860435,2.6016186806464404e-05,5.2044348355505254e-05,1.9797606010444335,1.9797623515601388,2.3594936278879852
129,7.4300787408443095e-06,-0.046896328436797606,-0.04686794057488441,2.591265605083104e-05,5.204603075981834e-05,1.9742398050498935,1.9742417513495325,2.3459314189186737
130,6.7338599808409e-06,-0.04689538702791446,-0.046867944300174706,2.5981700156006202e-05,5.204603075982528e-05,1.974793289471801,1.9747945476922004,2.3705170624623837
131,6.851937448053984e-06,-0.04689255441675519,-0.0468679514014827,2.5981363907263265e-05,5.2046270157243835e-05,1.9600695640798753,1.9600680949067937,2.3891257219225777
132,5.5585150928820835e-06,-0.04689445152035626,-0.04686795547604561,2.6016096037833644e-05,5.20460307598114e-05,1.9727603103005955,1.972757966131556,2.396743839969691
133,6.838457725867954e-06,-0.04689634945336206,-0.04686796116643507,2.591243304642977e-05,5.204627643397297e-05,1.9634651622649881,1.9634686133863453,2.3916423996448026
134,9.183375033812145e-06,-0.046890677367360946,-0.046867966651916504,2.580892223716576e-05,5.204603075981834e-05,1.9624481688614432,1.9624480478188315,2.350387478709562
135,6.733846740889659e-06,-0.046892575195149756,-0.04686797118343204,2.5981974040984677e-05,5.204522453457899e-05,1.974531271388774,1.97453212841884,2.3714195525117234
136,8.257148387947225e-06,-0.04689636421381641,-0.04686797488550436,2.591221931942196e-05,5.204621899783379e-05,1.9686344526342223,1.968636645759919,2.3539821065032447
137,6.734247080984062e-06,-0.046895424259214016,-0.0468679815530777,2.5982023843899907e-05,5.20460307598114e-05,1.9808774555819084,1.9808788824524837,2.3554563022908845
138,7.549622091351209e-06,-0.04689164374635448,-0.046867985278367996,2.5912405770611568e-05,5.2046750579196055e-05,1.9763901900028187,1.9763918042678223,2.358696986524334
139,8.710454092966699e-06,-0.046897327076836456,-0.04686799272894859,2.5808723279494163e-05,5.204603075981834e-05,1.9757128077712232,1.9757076664004565,2.365541648510728
140,5.552596437784446e-06,-0.04689260055247079,-0.04686799645423889,2.5981835924519553e-05,5.20460307598114e-05,1.9850363916452634,1.9850360601223986,2.3545958320675147
141,5.676421148371451e-06,-0.04689355249714837,-0.04686800366485692,2.6015592552789446e-05,5.204254543208359e-05,1.9719917657997086,1.9719938277679838,2.3808651883816196
142,8.034207033218241e-06,-0.046895449368025435,-0.04686800763010979,2.5981626559528166e-05,5.20460307598114e-05,1.9706192059247034,1.970618705342996,2.3475622916247976
143,7.08925342930235e-06,-0.046892616384641574,-0.04686801342896414,2.5981674294354796e-05,5.204395719575483e-05,1.9639183224188197,1.9639171245872706,2.3345683214176196
144,7.784071178895765e-06,-0.046896406176900475,-0.046868017822375256,2.5912487593902647e-05,5.2047014365237676e-05,1.9739978902128825,1.9739881443199445,2.348409908853112
145,5.795035224574329e-06,-0.046893573468835145,-0.04686802349933157,2.601630620171488e-05,5.204506269922832e-05,1.9685805704459252,1.9685805398772946,2.3702249229223886
146,5.558926778894863e-06,-0.04689357858285274,-0.04686802817717568,2.6015842922789437e-05,5.204738321359231e-05,1.9840488229816344,1.984048822981635,2.3851270708590464
147,6.97069857523693e-06,-0.046895476840812314,-0.04686803411551982,2.5981726033247703e-05,5.204562238187577e-05,1.9882419424724398,1.9882419424724402,2.3667463340723534
148,6.083786034246679e-06,-0.04689358906758887,-0.04686803806603237,2.6015874281305247e-05,5.2047139603599024e-05,2.074930383511355,2.074930383511355,2.3721374200186798
149,5.222842583222008e-06,-0.046894434339184325,-0.04686804488301277,2.601801900535649e-05,5.204603075981834e-05,2.1253438229572716,2.125343822957272,2.3691649248032665
150,5.3906046638522195e-06,-0.04689438906649221,-0.04686789215515276,2.6016311675305532e-05,5.20460217175861e-05,1.978982213651841,1.978982213651841,2.388279425032972
151,5.676420549087612e-06,-0.04689344772703747,-0.04686789734657289,2.6015838329861646e-05,5.2047065511123813e-05,1.9633597075481828,1.9633597075481832,2.371952842615312
152,5.9132306623935705e-06,-0.04689345268954471,-0.04686790332198142,2.6016224385144975e-05,5.204603075981834e-05,1.9803706991959216,1.9803703401109432,2.3732341735249936
153,6.268294296366041e-06,-0.046894404466268615,-0.046867907439646896,2.6016007929421476e-05,5.2046633031127554e-05,1.9742151077458374,1.9742151299312174,2.368112037801652
154,7.088646066818952e-06,-0.046895355438868344,-0.046867914497852325,2.5981906173029914e-05,5.204501389245719e-05,1.9708647680794884,1.9708653593881116,2.351505175236154
155,5.321429882448166e-06,-0.04689346898541106,-0.046867918223142624,2.6015767890723888e-05,5.2046618315482185e-05,1.9841904963535224,1.9841906767454942,2.3730487956080375
156,6.733861252275358e-06,-0.04689252820954781,-0.04686792567372322,2.5981810739150094e-05,5.204403976429017e-05,1.9784680472742133,1.978468336490479,2.3625715073148457
157,7.904028421848351e-06,-0.046896318668600855,-0.04686792939901352,2.591264554111604e-05,5.204653365580708e-05,1.9760440490446962,1.9760508566601669,2.3716565602839994
158,6.852262970010528e-06,-0.046892538834573526,-0.04686793684959411,2.5981782436547073e-05,5.204230546952682e-05,1.9669088883534356,1.9669112225692336,2.327907438577686
159,5.440500739834889e-06,-0.04689443633378416,-0.04686794057488441,2.6015920266996634e-05,5.204603075981834e-05,1.9522736233197846,1.9522725835768262,2.3423893553302686
160,6.97075370978442e-06,-0.04689254862139522,-0.04686794430017471,2.5981486740491293e-05,5.204603075981834e-05,1.9629980624188041,1.962997759641043,2.3630458533126646
161,5.91199540890029e-06,-0.04689350121264934,-0.04686795175075531,2.601589096137355e-05,5.20460307598114e-05,1.97803625995943,1.9780353880502994,2.383889423023591
162,7.5484873169864545e-06,-0.046896344434312065,-0.0468679554760456,2.5912562646085974e-05,5.204603075981834e-05,1.9632234044545847,1.9632225552686449,2.3786569629154495
163,5.796516181310484e-06,-0.04689445807422283,-0.04686796266988865,2.6015875974741498e-05,5.204628749736623e-05,1.9735848397829714,1.9735805779622289,2.3788856340393436
164,5.321017382059324e-06,-0.046893516463536525,-0.046867966651916504,2.6016275717993033e-05,5.20460307598114e-05,1.9629465330762417,1.9629451919232812,2.371294009291932
165,5.205021689683676e-06,-0.04689352196136924,-0.0468679729813891,2.6016186944639588e-05,5.204342657751104e-05,1.954116764077324,1.9541170401288916,2.3742835917675236
166,5.67806335237788e-06,-0.04689447352933812,-0.0468679778277874,2.601596838036148e-05,5.20460307598114e-05,1.9714988488351866,1.9714986883773604,2.370324758770998
167,9.064111877090601e-06,-0.046890693861460296,-0.0468679832661376,2.5808740290910977e-05,5.204431769990914e-05,1.9647528446412361,1.9647524388428965,2.3438975166656064
