patch_idx,height_difference,mean_z,max_z,std_z,range_z,ds_magnitude,modified_ds_magnitude,local_shape_ds_magnitude
36,0.0011658298027755402,-0.04689370215611781,-0.046867985278367996,2.601842321077227e-05,5.2057206630713726e-05,1.9963704627916063,1.9965341575931665,2.4380161507783376
37,0.0011671427078846037,-0.04689486352581234,-0.046868003333694376,2.6006943379760934e-05,5.2054708895611645e-05,1.9947594300742026,1.9948401715727342,2.4372596634647388
38,5.815325806102164e-06,-0.04689352683604475,-0.04686801880598068,2.6015188365455643e-05,5.205720663070679e-05,1.9938841871407895,1.9938841871407893,2.439105156719465
39,5.320484500825232e-06,-0.04689406353288743,-0.04686803604002317,2.6020314918839285e-05,5.20548737494228e-05,1.9975117979747332,1.9975117979747328,2.4358437245329436
40,5.383629126448959e-06,-0.046893816751022534,-0.04686789227706596,2.602020300763478e-05,5.205707567528667e-05,1.996379319134593,1.9963793191345929,2.4396994621859953
41,0.0014076709982107035,-0.04689383267114102,-0.046867907677439445,2.6019996584547158e-05,5.20569269930396e-05,1.9972460271928902,1.9972404964953137,2.435148633393003
42,0.005820833270975172,-0.046893952934770514,-0.046867925673723214,2.6020352163588294e-05,5.205520027472266e-05,1.996272837038529,2.003419060800394,2.4378484899598947
43,0.007009024134235594,-0.04689310220315967,-0.04681510065055436,2.7097498967317708e-05,0.00010489713096076964,1.9959289002832765,2.0605795295301297,2.4310960382539153
44,0.00770062445177774,-0.04689346064907957,-0.046813312435896204,2.6969820054111817e-05,0.00010670024678011841,1.9947535716413662,2.0596078395514947,2.4290514158581082
45,0.010157235614495731,-0.04689379237715477,-0.04686797344721921,2.6019529234939018e-05,5.205413661830277e-05,1.9969826119605667,2.0043892683837896,2.4377123837226433
46,0.006808837545795003,-0.046603503373611195,-0.01687656925573095,0.0022782622631500123,0.03004347579574345,1.99538548445656,1.995748270411634,2.4365742977815272
47,0.009671065712274373,-0.04689403194540681,-0.04686800390481949,2.60201611464486e-05,5.205667966929478e-05,1.9969371620855543,1.996874444747261,2.4352361773461664
48,0.002820460230181962,-0.046894464409600795,-0.046868018805980675,2.6017024873689387e-05,5.2057206630720665e-05,1.997158671723703,1.9971094573575994,2.438999294594827
49,5.343163741689237e-06,-0.04689385565658395,-0.046868037094165996,2.601970082322929e-05,5.205381960659422e-05,1.9970220166240307,1.99702201662403,2.440648665357024
50,5.528331452991714e-06,-0.04689360895550227,-0.046867892310955096,2.6018434710224303e-05,5.2057041786152114e-05,1.9972918899006218,1.997291889900621,2.4353355093821656
51,5.7771828144679705e-06,-0.04689435437051755,-0.046867910192299064,2.6016886430590757e-05,5.2057786893669467e-05,1.9963621171060801,1.9963621171060804,2.440935538225214
52,8.13392568939494e-06,-0.046893642428624406,-0.046867925673723214,2.6018469574058935e-05,5.2057206630720665e-05,1.9960868232927473,2.0031574123632443,2.442318817767323
53,7.123608061014679e-06,-0.04689369850171472,-0.046848528488088424,2.610143479461457e-05,7.146958648465013e-05,1.995132683077796,2.009985653418482,2.437143002345615
54,0.0021046726798621177,-0.046894091750387126,-0.0468679592013359,2.6020097693319863e-05,5.2057206630720665e-05,1.9974589069704924,2.011991049388889,2.4414344062581073
55,0.010506732602712449,-0.041995619294559715,-0.00734434276819229,0.011213544734283397,0.039575688540935516,1.997668214976721,2.0044056048902754,2.4298277837933213
56,0.04116553127735288,-0.024913227467439385,0.03159819922085774,0.024459831815703895,0.0785182417545915,1.999017954584994,1.9990443365573367,2.4318051294096223
57,0.015123668312249657,-0.040790593127284454,0.007849253707399358,0.013164501993271202,0.05476931109355926,1.9980973519485046,1.9978684861685752,2.4283459031661807
58,0.004358453729832295,-0.04689394255598896,-0.04686801759037222,2.6020159321236713e-05,5.205842223917484e-05,1.996726736699386,1.9967749769669785,2.4369394885154128
59,5.343128902728899e-06,-0.0468939592543688,-0.046868034855425636,2.60201579584818e-05,5.205605834695398e-05,1.995104830124473,1.9951048301244723,2.4407149967623907
60,5.437109936559704e-06,-0.046893920894173685,-0.046867892171655094,2.60203666156251e-05,5.20571810861542e-05,1.9965804314259201,1.9965804314259195,2.4409158192727816
61,0.002595408113722748,-0.046893728736537625,-0.04686790782522811,2.6019404564013755e-05,5.2057238646284476e-05,1.9964661169188949,1.9964331040237642,2.439143779607446
62,0.008591518674611928,-0.04689374482460532,-0.046867925673723214,2.601948335934977e-05,5.2055368529868584e-05,1.9949386516146967,1.994539935169694,2.4404429828610903
63,0.011432729439661768,-0.046894489450591874,-0.046867940574884415,2.6015124744656e-05,5.2057206630713726e-05,1.9977276144797929,1.997102126625553,2.4406558934851343
64,0.01093629045792534,-0.04689398510476239,-0.04686795547604561,2.6020369287967164e-05,5.2057206630713726e-05,1.9956347015895464,1.9956136567193712,2.436641620184921
65,0.012268463326590007,-0.04689400083967951,-0.046867974102497094,2.6020457178646264e-05,5.205349616146937e-05,1.9987110415175064,1.9988806087471032,2.4397017452993777
66,0.007707988621448909,-0.045508994069372206,-0.0077981573537969015,0.005757276873914597,0.03912188787278915,1.9984549713521773,1.9987583862447975,2.4374077849583475
67,0.009293359622934923,-0.046442688457821645,-0.007344357669353485,0.0033171860201015664,0.03957570287436055,1.9975983597312135,1.9978295738187293,2.434841854558781
68,0.004358443750943815,-0.046893943900486505,-0.04686801880598068,2.6020074641744776e-05,5.2057206630713726e-05,1.9974800626642788,1.9974918986040542,2.4382383441145863
69,5.405562153415112e-06,-0.04689427187128004,-0.04686803743243216,2.6019528617493822e-05,5.205348134042914e-05,1.995512958484483,1.995512958484483,2.4421736148898545
70,5.4277743917386e-06,-0.04689386532632119,-0.04686789246865322,2.5994527652031896e-05,5.205688408802672e-05,1.9958226494276772,1.995822649427677,2.4394372778947067
71,0.002594431450431723,-0.0468928976085108,-0.046867910426433984,2.59994319800976e-05,5.205755275875662e-05,1.9966104239248073,1.9967093823014552,2.43625169125681
72,0.01635256902728959,-0.044463129954948534,0.014101980760225674,0.009666466547374885,0.0610219636405796,1.997499727389217,1.997704121367846,2.434456834414866
73,0.04504940424188503,-0.02177947134079619,0.029295977093711074,0.022792566232070398,0.07621596771854255,1.9990019443601212,1.9991277148585727,2.439358115839906
74,0.017240400318096084,-0.042431959177339634,0.014005541380391014,0.012768908185221577,0.0609255488039624,1.9988118968790676,1.999442613196184,2.437109275564617
75,0.004483927046000681,-0.04689399455915406,-0.0468679666519165,2.60203371238834e-05,5.2057206630720665e-05,1.9962681107335616,1.9963596168604714,2.4379196338609623
76,0.003181948934914151,-0.04689401194139688,-0.04686798354257324,2.6020249418763253e-05,5.205636949567882e-05,1.997076954329256,1.9970165392115906,2.437469295982515
77,0.0031818459243365812,-0.04689392484094297,-0.04686800017952918,2.6019953974071853e-05,5.2057206630720665e-05,1.9974791601388429,1.99749256037682,2.435190611950599
78,0.001543937991614302,-0.04689425401618649,-0.04686801550363796,2.6019442820963135e-05,5.206050897343245e-05,1.9968063694937828,1.9967719982485286,2.4414323480665017
79,5.340583960932894e-06,-0.04689427129842147,-0.04686803390273899,2.6019577313585977e-05,5.205701103359883e-05,1.9980883663600566,1.9980883663600568,2.438707211700329
80,5.499694150936555e-06,-0.04689392079287709,-0.04686789216164363,2.6020353688070224e-05,5.2057191097611144e-05,1.996577443061862,1.996577443061862,2.4343087811213726
81,0.0025952915912739157,-0.04689372871620636,-0.046867907961659516,2.601937980010286e-05,5.205707530707426e-05,1.9963956917790575,1.9964051037073427,2.4385088593187936
82,0.010633429779121514,-0.046894265180754374,-0.046867925673723214,2.6018529455833075e-05,5.205505506417768e-05,1.9960017876538572,1.9962918810267565,2.4370060836035754
83,0.01153493949273958,-0.04562224108354116,0.0033482769755056978,0.005830660410941904,0.05026827475702082,1.9961804969614787,1.996542492241727,2.4372431641781036
84,0.010882842951648286,-0.04689356776119737,-0.0468679554760456,2.601701396625501e-05,5.2057206630713726e-05,1.9977928374563378,1.9977827034581088,2.4403820807407066
85,0.0028463122290522105,-0.04689452044622183,-0.046867971681988856,2.6015161578239992e-05,5.205590184866049e-05,1.9960223672327784,1.9960786136521018,2.44057634979193
86,5.2971322313435254e-06,-0.04689412013080923,-0.04686798754226286,2.6020276900807708e-05,5.205785081593972e-05,1.993729477649567,1.9937294776495673,2.4395541692580514
87,5.372616578963074e-06,-0.04689392788325688,-0.04686800390481949,2.602009703793223e-05,5.205663589353399e-05,1.994672329083337,1.9946723290833372,2.4362111042300008
88,5.56895308576214e-06,-0.04689436035222825,-0.04686801880598068,2.6018425707403537e-05,5.2057206630713726e-05,1.9978560565519985,1.997856056551998,2.4373864333203294
89,5.509869037242592e-06,-0.046893855560115646,-0.04686803713006118,2.6019604779535902e-05,5.205378371141156e-05,1.997632899724353,1.9976328997243527,2.439154392590916
90,5.335439796846109e-06,-0.046893920850480254,-0.04686789219475992,2.6020390188316703e-05,5.2057157981323654e-05,1.9965504579382258,1.9965504579382254,2.4345539247133225
91,5.516354642250654e-06,-0.046893728535657334,-0.046867908389568495,2.601939879073428e-05,5.2056322905405517e-05,1.9968384332546854,1.9968384332546854,2.435869901979064
92,0.0032730009218595348,-0.046894368997089014,-0.046867925673723214,2.6017098056414888e-05,5.2054400946584256e-05,1.9970251940006591,1.996892341266212,2.4396469342532336
93,0.0032723146290947165,-0.04689376078133038,-0.04686794057488441,2.6019019992708968e-05,5.2057206630720665e-05,1.9948610805668339,1.994676521350291,2.439199775794053
94,0.0032722513723717687,-0.04689367202370613,-0.0468679554760456,2.6018577364921112e-05,5.2057206630720665e-05,1.9964708037455003,1.9964189259587974,2.43868393634027
95,5.308491670418347e-06,-0.04689389597443956,-0.046867972580502966,2.6020131250996194e-05,5.2055003334550154e-05,1.9963970533754392,1.9963970533754392,2.43781762179514
96,5.266776978221111e-06,-0.04689412025871931,-0.04686798746402175,2.601999364890567e-05,5.205733221392422e-05,1.996234214466473,1.996234214466473,2.44091451076324
97,5.516512639826949e-06,-0.046893823655912284,-0.04686800390481948,2.6019317131642408e-05,5.205620668641969e-05,1.9947090459232224,1.9947090459232217,2.440035310600769
98,5.412670812173118e-06,-0.046894152000305646,-0.04686801880598068,2.602017356525489e-05,5.2057206630713726e-05,1.9965102562554133,1.9965102562554118,2.434854092278291
99,5.578599098352397e-06,-0.04689375149322397,-0.046868037363237296,2.6018600017710238e-05,5.205355053529426e-05,1.9980233112511925,1.9980233112511925,2.438974615044254
