x,y,z
1.065317370900572,1.812561617945045,-0.046868048940388166
1.069669768125688,1.828248288070796,-0.046868052189642094
-0.7926868671161917,1.8127819602792348,-0.04692009091377258
-0.8046243345588356,1.8132891623913159,-0.04692009091377258
-0.7895943120575617,1.8181245499933536,-0.04692009091377258
1.07456786010651,1.811759606891285,-0.046920090913772576
1.0732406725353303,1.8194072468568396,-0.04692009091377258
1.0533259378468036,1.8113769852792663,-0.04692009091377258
1.0577441846770173,1.8276386997813598,-0.04692009091377258
1.06016258909634,1.8229476141527907,-0.04692009091377258
1.0341367914710669,1.8114661157080298,-0.04692009091377258
1.0318868608914458,1.8262615596158929,-0.04692009091377258
1.0066909518888876,1.8173175434863111,-0.04692009091377258
1.0231673262818142,1.812489922863966,-0.046920090913772576
1.00274036201362,1.8111071498349482,-0.04692009091377258
0.9880444838298779,1.821974709458381,-0.04692009091377258
0.9957079855341564,1.8241262540349341,-0.04692009091377258
0.9704958218145454,1.8166616963312832,-0.04692009091377258
0.9810841515540425,1.825549419316542,-0.04692009091377258
0.9538521054047042,1.8148763488535025,-0.04692009091377258
0.9639344515430912,1.8177912771606026,-0.04692009091377258
0.9518721167391311,1.826336334202618,-0.04692009091377258
0.9307070456314199,1.8232742331528513,-0.04692009091377258
0.9448713003684939,1.8209633078658678,-0.04692009091377258
0.9190528861616116,1.8200127689161227,-0.04692009091377258
0.9288880413837068,1.825711749420044,-0.04692009091377258
0.921722391021357,1.8201098337122088,-0.04692009091377258
0.8936844156155817,1.8189320127334803,-0.04692009091377258
0.8976186820275919,1.825976148444697,-0.046920090913772576
0.879351861496356,1.8113062499461976,-0.04692009091377258
0.8775649807290528,1.8258500605654253,-0.046920090913772576
0.8652565085563704,1.8190470857559076,-0.04692009091377258
0.862921598776195,1.8139851578560298,-0.04692009091377258
0.858082243399969,1.827717978889955,-0.04692009091377258
0.848614743564171,1.811401493790805,-0.04692009091377258
0.8429396149393692,1.8246915399637003,-0.04692009091377258
0.822059673776721,1.824050113790722,-0.04692009091377258
0.8221400602936445,1.8268409692836651,-0.04692009091377259
0.8306504745573073,1.828312985444519,-0.04692009091377258
0.8004335596095955,1.8257248942985371,-0.04692009091377258
0.8070199751369369,1.8236143999320926,-0.04692009091377258
0.7913048611858297,1.811774588664547,-0.04692009091377258
0.7912256060416968,1.8198548312520397,-0.04692009091377259
0.7637634300036353,1.8216292412174657,-0.04692009091377258
0.7634607280813184,1.8215878680840625,-0.04692009091377258
0.7776563132787577,1.8201033259568082,-0.04692009091377258
0.757389598785339,1.8114394936420042,-0.04692009091377258
0.746863573038207,1.8265973592410343,-0.04692009091377258
0.7367447111841494,1.8143285900149628,-0.04692009091377258
0.731202008964376,1.8267228404517768,-0.046920090913772576
0.7320964243444267,1.822286373164633,-0.04692009091377258
0.7167769156596403,1.8129502365907728,-0.04692009091377258
0.7242879388446286,1.823964625230583,-0.04692009091377258
0.6941868136001111,1.8153649248430028,-0.04692009091377258
0.6954056404386768,1.8285837672783882,-0.04692009091377258
0.6712600714872666,1.8143570587174915,-0.04692009091377258
0.6769755355398217,1.8198345195051018,-0.04692009091377258
0.6787925848681858,1.8253412830300797,-0.046920090913772576
0.6563747612194408,1.8191309309236534,-0.04692009091377258
0.667899005811948,1.8272249942515377,-0.04692009091377258
0.6354855385487687,1.814371453908841,-0.04692009091377258
0.6430697430598429,1.8187426212827815,-0.046920090913772576
0.6433269685819082,1.8257695145802755,-0.04692009091377258
0.6203740881510647,1.8140252803108474,-0.04692009091377259
0.6262132655233597,1.8237792153615588,-0.04692009091377258
0.593877823553585,1.8232361696800963,-0.04692009091377258
0.6109129473002519,1.8245127050765357,-0.04692009091377258
0.6070751786933692,1.82661764161683,-0.04692009091377258
0.5829640358886765,1.8178734423047214,-0.04692009091377258
0.5880372125881465,1.8195029229419992,-0.04692009091377258
0.5643702144633986,1.8137267969597732,-0.04692009091377258
0.5712271359661165,1.8191078744605167,-0.04692009091377258
0.5514925893634544,1.8151522980950778,-0.04692009091377258
0.5382677500595532,1.818645863515659,-0.04692009091377258
0.5520171064613292,1.8164706940148576,-0.04692009091377258
0.5192833804500576,1.8162703430587546,-0.04692009091377258
0.5365818608532928,1.8215129732107016,-0.04692009091377258
0.5048709712873024,1.814751274664134,-0.046920090913772576
0.5180683332895288,1.8209926542632995,-0.04692009091377258
0.5171493249437171,1.8210186491897882,-0.04692009091377258
0.4883261351025937,1.8201963851254002,-0.04692009091377258
0.4900594066412405,1.8239030796822873,-0.04692009091377258
0.46690383107547573,1.8174125233101972,-0.04692009091377258
0.4785778933947487,1.818538863982556,-0.04692009091377258
0.45075625161969435,1.819222094589483,-0.04692009091377258
0.44986693751587814,1.8209987829182883,-0.04692009091377258
0.4591871718408327,1.8259311916248326,-0.04692009091377258
0.43382251346650397,1.820211366013405,-0.04692009091377258
0.4304703786871811,1.8287984687449519,-0.04692009091377258
0.4105153074354301,1.8166899515175945,-0.04692009091377258
0.417491073314344,1.8214495860295408,-0.04692009091377258
0.42204567830177336,1.8160890210929779,-0.046920090913772576
0.3944706823687076,1.8142816265800419,-0.04692009091377259
0.40039528069730296,1.8199649961312039,-0.04692009091377258
0.3764188559318381,1.8143696680536725,-0.04692009091377258
0.38728513858565217,1.8239118064514168,-0.04692009091377258
0.3622278454323782,1.8168765113829934,-0.04692009091377258
0.3580524956272378,1.8160793093024097,-0.04692009091377259
0.3559902442079646,1.8260573245336635,-0.04692009091377259
0.340278910305036,1.8177360934284883,-0.04692009091377258
0.3378920075112891,1.8267399413434688,-0.04692009091377258
0.3198494345856479,1.8135184190720106,-0.04692009091377259
0.33134616691904506,1.8216565566349647,-0.04692009091377258
0.3265828995478468,1.8256592488057883,-0.04692009091377258
0.30444652377920756,1.8143963918219426,-0.04692009091377258
0.3133645392793349,1.8166986500700832,-0.046920090913772576
0.27697337513709236,1.8201746770992817,-0.04692009091377258
0.28733751048336326,1.8248410991503128,-0.04692009091377258
0.29366934673430467,1.821571749521656,-0.04692009091377258
0.26772417650843466,1.8142372010063805,-0.04692009091377258
0.27536021802457367,1.8136147540312866,-0.04692009091377258
0.2438863984673515,1.8131151470591038,-0.04692009091377259
0.2545979780307374,1.8144926811169735,-0.04692009091377259
0.22815217305799365,1.812255524291606,-0.04692009091377258
0.22943718101211236,1.8113171116780182,-0.04692009091377258
0.23105498042360303,1.8187805279524945,-0.046920090913772576
0.20323215498456948,1.8235014914186438,-0.04692009091377258
0.2202296571225485,1.827206818709292,-0.04692009091377258
0.18606165933221036,1.8152820475630946,-0.04692009091377258
0.1930175426339808,1.8254101783152024,-0.04692009091377258
0.19902183482720698,1.822908525456242,-0.04692009091377258
0.18092918605416544,1.811138767751435,-0.046920090913772576
0.17293033232473834,1.824069249842679,-0.04692009091377258
0.15035617701437032,1.8135828119756845,-0.046920090913772576
0.14799250788765062,1.8274793108138752,-0.04692009091377259
0.13825639035984066,1.813562108490894,-0.04692009091377258
0.13575306141655302,1.8200134147955889,-0.04692009091377258
0.14278438426581894,1.825777400177674,-0.04692009091377258
0.11785722344353249,1.8159422067562452,-0.04692009091377258
0.1258808215646296,1.8227722888485425,-0.04692009091377258
0.09596742043329595,1.8132032408279972,-0.04692009091377258
0.0991275274768193,1.8288364346788208,-0.04692009091377258
0.09790394540268152,1.8253269202965086,-0.04692009091377258
0.0860201057447993,1.814183935235119,-0.04692009091377258
0.07873028518279143,1.8288097413204913,-0.04692009091377258
0.06325917334740877,1.8151259125253978,-0.04692009091377258
0.056515659152232826,1.8254999050404441,-0.04692009091377258
0.03545387811475981,1.824094415028127,-0.04692009091377258
0.04249347703683127,1.8203865387217602,-0.04692009091377258
0.04844047434487381,1.822035618144307,-0.04692009091377258
0.032829746492549904,1.8111808158220164,-0.04692009091377258
0.027351316204457937,1.8283728070346195,-0.04692009091377258
0.005848428433060455,1.8155326199619923,-0.04692009091377258
-0.0012621776384026588,1.828241322649136,-0.04692009091377259
0.0015764221995445593,1.8287686912151484,-0.04692009091377259
-0.01780759838557492,1.8209926563016572,-0.04692009091377258
-0.017992009252106683,1.828511639285093,-0.04692009091377259
-0.026027771720562295,1.8146108467867554,-0.04692009091377258
-0.030007714486122952,1.8234860873502647,-0.04692009091377258
-0.02730917974724502,1.8220692635804587,-0.04692009091377258
-0.05940254385955296,1.8163263296218544,-0.04692009091377258
-0.042430410958899954,1.8200410735765487,-0.04692009091377258
-0.06166340721015431,1.8116487509432326,-0.04692009091377258
-0.06748564736574182,1.8222466434127296,-0.04692009091377258
-0.08562678057403836,1.8174255995018755,-0.04692009091377258
-0.09359190356452651,1.8203061570689711,-0.04692009091377258
-0.08575958385379333,1.8236117531292941,-0.04692009091377259
-0.11339552824190942,1.8146999099107752,-0.046920090913772576
-0.09824311102467673,1.8133029865133095,-0.04692009091377258
-0.13147591326505365,1.8157759463678091,-0.04692009091377258
-0.13202667233901502,1.8283030610267137,-0.04692009091377258
-0.12480716767280241,1.8250586458039524,-0.04692009091377258
-0.13838066956416126,1.8120108883012895,-0.04692009091377258
-0.13430755504261666,1.8263030362453838,-0.046920090913772576
-0.1695602781297808,1.816180629917072,-0.04692009091377258
-0.15812886529804338,1.8253347551428423,-0.04692009091377258
-0.18519121562182364,1.8186846241644534,-0.04692009091377258
-0.1893387130608133,1.8180744705746528,-0.04692009091377258
-0.17751353598325426,1.8282872061067519,-0.04692009091377258
-0.20086526154156104,1.815349849081838,-0.04692009091377258
-0.1903048284213213,1.8117139715291386,-0.04692009091377258
-0.22042143816730436,1.8193775263926573,-0.04692009091377258
-0.21889940157402032,1.8238108869831993,-0.04692009091377258
-0.2132809087565739,1.8277471854442195,-0.04692009091377258
-0.24493260507274564,1.8220715306198099,-0.04692009091377258
-0.24547951163728135,1.8289283789828161,-0.04692009091377258
-0.25812817138824723,1.8158500313346533,-0.04692009091377258
-0.24914407749961626,1.8255049757495985,-0.04692009091377258
-0.27639057917917087,1.8177267066268536,-0.04692009091377258
-0.2822645416594928,1.8228881817059848,-0.04692009091377258
-0.2710517709168071,1.821898974340931,-0.04692009091377258
-0.30034213155709805,1.8133923479567613,-0.04692009091377258
-0.2903067274616514,1.824174445145831,-0.04692009091377258
-0.31793915113387106,1.8112405470056352,-0.04692009091377258
-0.3065190307916543,1.8228264706265693,-0.04692009091377258
